5 7 

17 41 45 45 14 
30 28 32 58 27 
10 48 52 38 7 
2 60 64 26 5 
15 73 77 13 18 

2 32 8 7 33 
15 45 21 20 20 
5 25 1 0 40 
17 13 11 12 52 
30 0 24 25 65 

13 1 45 27 10 
26 12 32 14 23 
6 8 52 34 3 
6 20 64 46 9 
19 33 77 59 22 

4 45 34 38 33 
17 58 21 25 20 
3 38 41 45 40 
15 26 53 57 52 
28 13 66 70 65 

43 20 26 45 22 
30 7 39 58 35 
50 27 19 38 15 
62 39 7 26 3 
75 52 6 13 10 

25 31 18 7 9 
12 18 5 20 4 
32 38 25 0 16 
44 50 37 12 28 
57 63 50 25 41 

15 15 9 10 50 
43 73 49 48 8 
47 77 53 52 12 
43 13 37 38 78 
12 18 6 7 47 

4 18 62 44 7 
54 40 4 14 51 
58 44 0 18 55 
32 46 90 72 35 
1 15 59 41 4 

13 28 51 55 50 
45 86 7 3 8 
49 90 11 7 12 
41 0 79 83 78 
10 31 48 52 47 

60 37 9 28 5 
2 21 67 86 63 
2 25 71 90 67 
88 65 19 0 23 
57 34 12 31 8 

42 48 35 10 26 
16 10 23 48 32 
20 14 27 52 36 
70 76 63 38 54 
39 45 32 7 23 

11 3 47 29 8 
19 33 77 59 22 
5 9 53 35 2 
6 8 52 34 3 
46 32 12 6 43 

2 43 36 40 35 
28 13 66 70 65 
4 37 42 46 41 
3 38 41 45 40 
37 78 1 5 0 

45 22 24 43 20 
75 52 6 13 10 
51 28 18 37 14 
50 27 19 38 15 
10 13 59 78 55 

27 33 20 5 11 
57 63 50 25 41 
33 39 26 1 17 
32 38 25 0 16 
8 2 15 40 24 

9 32 47 51 46 
5 46 33 37 32 
49 90 11 7 12 
31 72 7 11 6 
6 35 44 48 43 

56 33 13 32 9 
42 19 27 46 23 
2 25 71 90 67 
16 7 53 72 49 
53 30 16 35 12 

38 44 31 6 22 
24 30 17 8 8 
20 14 27 52 36 
2 4 9 34 18 
35 41 28 3 19 

47 24 22 41 18 
88 65 19 0 23 
9 14 60 79 56 
5 18 64 83 60 
10 13 59 78 55 

29 35 22 3 13 
70 76 63 38 54 
9 3 16 41 25 
13 7 20 45 29 
8 2 15 40 24 

18 12 25 50 34 
5 11 2 27 11 
51 57 44 19 35 
70 76 63 38 54 
47 53 40 15 31 

