16 3 

34 17 18 42 53 13 10 75 56 64 40 16 7 23 40 49 
1 18 17 7 18 48 45 40 21 29 5 19 28 12 5 14 
3 20 19 5 16 50 47 38 19 27 3 21 30 14 3 12 
41 24 25 49 60 6 3 82 63 71 47 23 14 30 47 56 
21 4 5 29 40 26 23 62 43 51 27 3 6 10 27 36 
55 38 39 63 74 8 11 96 77 85 61 37 28 44 61 70 
54 37 38 62 73 7 10 95 76 84 60 36 27 43 60 69 
21 38 37 13 2 68 65 20 1 9 15 39 48 32 15 6 
24 41 40 16 5 71 68 17 2 6 18 42 51 35 18 9 
40 23 24 48 59 7 4 81 62 70 46 22 13 29 46 55 
14 31 30 6 5 61 58 27 8 16 8 32 41 25 8 1 
47 30 31 55 66 0 3 88 69 77 53 29 20 36 53 62 
51 34 35 59 70 4 7 92 73 81 57 33 24 40 57 66 
52 35 36 60 71 5 8 93 74 82 58 34 25 41 58 67 
6 23 22 2 13 53 50 35 16 24 0 24 33 17 0 9 
13 30 29 5 6 60 57 28 9 17 7 31 40 24 7 2 

45 63 61 27 39 65 35 21 5 39 47 50 35 67 28 63 
10 28 26 8 4 30 0 56 30 4 12 15 0 32 7 28 
8 26 24 10 2 28 2 58 32 2 10 13 2 30 9 26 
52 70 68 34 46 72 42 14 12 46 54 57 42 74 35 70 
32 50 48 14 26 52 22 34 8 26 34 37 22 54 15 50 
66 84 82 48 60 86 56 0 26 60 68 71 56 88 49 84 
65 83 81 47 59 85 55 1 25 59 67 70 55 87 48 83 
10 8 6 28 16 10 20 76 50 16 8 5 20 12 27 8 
13 5 3 31 19 7 23 79 53 19 11 8 23 9 30 5 
51 69 67 33 45 71 41 15 11 45 53 56 41 73 34 69 
3 15 13 21 9 17 13 69 43 9 1 2 13 19 20 15 
58 76 74 40 52 78 48 8 18 52 60 63 48 80 41 76 
62 80 78 44 56 82 52 4 22 56 64 67 52 84 45 80 
63 81 79 45 57 83 53 3 23 57 65 68 53 85 46 81 
5 23 21 13 1 25 5 61 35 1 7 10 5 27 12 23 
2 16 14 20 8 18 12 68 42 8 0 3 12 20 19 16 

11 29 27 7 5 31 1 55 29 5 13 16 1 33 6 29 
28 46 44 10 22 48 18 38 12 22 30 33 18 50 11 46 
27 45 43 9 21 47 17 39 13 21 29 32 17 49 10 45 
3 21 19 15 3 23 7 63 37 3 5 8 7 25 14 21 
8 10 8 26 14 12 18 74 48 14 6 3 18 14 25 10 
58 76 74 40 52 78 48 8 18 52 60 63 48 80 41 76 
55 73 71 37 49 75 45 11 15 49 57 60 45 77 38 73 
30 12 14 48 36 10 40 96 70 36 28 25 40 8 47 12 
11 7 5 29 17 9 21 77 51 17 9 6 21 11 28 7 
19 1 3 37 25 1 29 85 59 25 17 14 29 3 36 1 
5 23 21 13 1 25 5 61 35 1 7 10 5 27 12 23 
29 47 45 11 23 49 19 37 11 23 31 34 19 51 12 47 
38 56 54 20 32 58 28 28 2 32 40 43 28 60 21 56 
22 40 38 4 16 42 12 44 18 16 24 27 12 44 5 40 
5 23 21 13 1 25 5 61 35 1 7 10 5 27 12 23 
4 14 12 22 10 16 14 70 44 10 2 1 14 18 21 14 

