8 4 

65 58 6 32 38 3 42 84 
13 20 84 46 40 75 36 6 
1 6 70 32 26 61 22 20 
79 72 8 46 52 17 56 98 
24 17 47 9 3 38 1 43 
21 14 50 12 6 41 2 40 
17 24 88 50 44 79 40 2 
62 55 9 29 35 0 39 81 

46 27 9 0 9 23 3 10 
32 51 69 78 87 55 75 68 
18 37 55 64 73 41 61 54 
60 41 23 14 5 37 17 24 
5 14 32 41 50 18 38 31 
2 17 35 44 53 21 41 34 
36 55 73 82 91 59 79 72 
43 24 6 3 12 20 0 7 

27 54 2 61 25 32 14 20 
51 24 80 17 53 46 92 58 
37 10 66 3 39 32 78 44 
41 68 12 75 39 46 0 34 
14 13 43 20 16 9 55 21 
17 10 46 17 19 12 58 24 
55 28 84 21 57 50 96 62 
24 51 5 58 22 29 17 17 

19 38 56 65 74 42 62 55 
12 31 49 58 67 35 55 48 
52 33 15 6 3 29 9 16 
14 5 23 32 41 9 29 22 
8 11 29 38 47 15 35 28 
43 24 6 3 12 20 0 7 
4 15 33 42 51 19 39 32 
38 57 75 84 93 61 81 74 

38 11 67 4 40 33 79 45 
31 4 60 3 33 26 72 38 
33 60 4 67 31 38 8 26 
5 22 34 29 7 0 46 12 
11 16 40 23 13 6 52 18 
24 51 5 58 22 29 17 17 
15 12 44 19 17 10 56 22 
57 30 86 23 59 52 98 64 

19 8 48 15 21 14 60 26 
0 27 29 34 2 5 41 7 
18 45 11 52 16 23 23 11 
27 54 2 61 25 32 14 20 
36 63 7 70 34 41 5 29 
4 31 25 38 2 9 37 3 
24 51 5 58 22 29 17 17 
17 44 12 51 15 22 24 10 

