7 6 

31 15 39 39 51 0 31 
79 63 87 9 3 48 79 
74 58 82 4 8 43 74 
6 22 2 76 88 37 6 
71 55 79 1 11 40 71 
55 39 63 15 27 24 55 
27 11 35 43 55 4 27 

22 19 19 44 38 22 43 
70 29 67 4 86 70 91 
65 24 62 1 81 65 86 
15 56 18 81 1 15 6 
62 21 59 4 78 62 83 
46 5 43 20 62 46 67 
18 23 15 48 34 18 39 

3 36 17 14 41 24 10 
45 12 65 62 89 24 58 
40 7 60 57 84 19 53 
40 73 20 23 4 61 27 
37 4 57 54 81 16 50 
21 12 41 38 65 0 34 
7 40 13 10 37 28 6 

44 4 40 46 24 11 20 
92 44 8 2 24 59 68 
87 39 3 3 19 54 63 
7 41 77 83 61 26 17 
84 36 0 6 16 51 60 
68 20 16 22 0 35 44 
40 8 44 50 28 7 16 

38 13 37 39 3 14 18 
86 35 11 9 51 34 30 
81 30 6 4 46 29 25 
1 50 74 76 34 51 55 
78 27 3 1 43 26 22 
62 11 13 15 27 10 6 
34 17 41 43 1 18 22 

9 50 12 75 7 9 12 
7 34 4 59 23 7 28 
17 58 20 83 1 17 4 
61 20 58 5 77 61 82 
73 32 70 7 89 73 94 
22 19 19 44 38 22 43 
9 50 12 75 7 9 12 

34 67 14 17 10 55 21 
18 51 2 1 26 39 5 
42 75 22 25 2 63 29 
36 3 56 53 80 15 49 
48 15 68 65 92 27 61 
3 36 17 14 41 24 10 
34 67 14 17 10 55 21 

13 35 71 77 55 20 11 
29 19 55 61 39 4 5 
5 43 79 85 63 28 19 
83 35 1 7 15 50 59 
95 47 11 5 27 62 71 
44 4 40 46 24 11 20 
13 35 71 77 55 20 11 

7 44 68 70 28 45 49 
23 28 52 54 12 29 33 
1 52 76 78 36 53 57 
77 26 2 0 42 25 21 
89 38 14 12 54 37 33 
38 13 37 39 3 14 18 
7 44 68 70 28 45 49 

25 58 5 8 19 46 12 
16 17 36 33 60 5 29 
22 55 2 5 22 43 9 
41 8 61 58 85 20 54 
41 74 21 24 3 62 28 
25 58 5 8 19 46 12 
46 79 26 29 2 67 33 

22 26 62 68 46 11 2 
63 15 21 27 5 30 39 
25 23 59 65 43 8 1 
88 40 4 2 20 55 64 
6 42 78 84 62 27 18 
22 26 62 68 46 11 2 
1 47 83 89 67 32 23 

16 35 59 61 19 36 40 
57 6 18 20 22 5 1 
19 32 56 58 16 33 37 
82 31 7 5 47 30 26 
0 51 75 77 35 52 56 
16 35 59 61 19 36 40 
5 56 80 82 40 57 61 

47 1 37 43 21 14 23 
80 32 4 10 12 47 56 
27 21 57 63 41 6 3 
30 18 54 60 38 3 6 
3 45 81 87 65 30 21 
68 20 16 22 0 35 44 
34 14 50 56 34 1 10 

41 10 34 36 6 11 15 
74 23 1 3 39 22 18 
21 30 54 56 14 31 35 
24 27 51 53 11 28 32 
3 54 78 80 38 55 59 
62 11 13 15 27 10 6 
28 23 47 49 7 24 28 

6 57 81 83 41 58 62 
42 9 33 35 7 10 14 
78 27 3 1 43 26 22 
84 33 9 7 49 32 28 
62 11 13 15 27 10 6 
27 24 48 50 8 25 29 
18 33 57 59 17 34 38 

