5 9 

5 3 42 69 6 
35 27 12 39 24 
57 49 10 17 46 
9 1 38 65 2 
70 62 23 4 59 

0 69 70 5 6 
30 39 40 25 36 
52 17 18 47 58 
4 65 66 1 10 
65 4 5 60 71 

30 16 37 75 24 
0 46 7 45 6 
22 68 15 23 28 
26 20 33 71 20 
35 81 28 10 41 

14 18 40 50 65 
16 12 10 20 35 
38 34 12 2 13 
10 14 36 46 61 
51 47 25 15 0 

13 62 40 22 80 
17 32 10 8 50 
39 10 12 30 28 
9 58 36 18 76 
52 3 25 43 15 

31 16 79 41 41 
1 46 49 11 11 
21 68 27 11 11 
27 20 75 37 37 
34 81 14 24 24 

24 7 74 2 17 
6 23 44 28 47 
28 45 22 50 69 
20 3 70 2 21 
41 58 9 63 82 

2 24 6 27 11 
32 6 24 3 41 
54 28 46 25 63 
6 20 2 23 15 
67 41 59 38 76 

5 74 75 10 1 
3 66 67 2 9 
42 27 28 37 48 
69 0 1 64 75 
6 63 64 1 12 

35 11 42 80 29 
27 19 34 72 21 
12 58 5 33 18 
39 85 32 6 45 
24 22 31 69 18 

19 23 45 55 70 
11 15 37 47 62 
28 24 2 8 23 
55 51 29 19 4 
8 12 34 44 59 

18 67 45 27 85 
10 59 37 19 77 
29 20 2 20 38 
56 7 29 47 11 
7 56 34 16 74 

36 11 84 46 46 
28 19 76 38 38 
11 58 37 1 1 
38 85 10 28 28 
25 22 73 35 35 

29 12 79 7 12 
21 4 71 1 20 
18 35 32 40 59 
45 62 5 67 86 
18 1 68 4 23 

3 29 11 32 6 
5 21 3 24 14 
44 18 36 15 53 
71 45 63 42 80 
8 18 0 21 17 

30 16 37 75 24 
39 85 32 6 45 
40 86 33 5 46 
25 21 32 70 19 
36 10 43 81 30 

14 18 40 50 65 
55 51 29 19 4 
56 52 30 20 5 
9 13 35 45 60 
20 24 46 56 71 

13 62 40 22 80 
56 7 29 47 11 
57 8 30 48 10 
8 57 35 17 75 
19 68 46 28 86 

31 16 79 41 41 
38 85 10 28 28 
39 86 9 29 29 
26 21 74 36 36 
37 10 85 47 47 

24 7 74 2 17 
45 62 5 67 86 
46 63 4 68 87 
19 2 69 3 22 
30 13 80 8 11 

2 24 6 27 11 
71 45 63 42 80 
72 46 64 43 81 
7 19 1 22 16 
4 30 12 33 5 

16 12 10 20 35 
30 34 56 66 81 
23 19 3 13 28 
61 57 35 25 10 
10 6 16 26 41 

17 32 10 8 50 
29 78 56 38 96 
24 25 3 15 43 
62 13 35 53 5 
11 38 16 2 56 

1 46 49 11 11 
47 0 95 57 57 
6 53 42 4 4 
44 91 4 34 34 
7 40 55 17 17 

6 23 44 28 47 
40 23 90 18 1 
13 30 37 35 54 
51 68 1 73 92 
0 17 50 22 41 

32 6 24 3 41 
14 40 22 43 5 
39 13 31 10 48 
77 51 69 48 86 
26 0 18 3 35 

1 48 26 8 66 
5 44 22 4 62 
27 22 0 18 40 
37 12 10 28 30 
52 3 25 43 15 

17 30 65 27 27 
13 34 61 23 23 
9 56 39 1 1 
19 66 29 9 9 
34 81 14 24 24 

10 7 60 12 31 
6 11 56 16 35 
16 33 34 38 57 
26 43 24 48 67 
41 58 9 63 82 

16 10 8 13 25 
20 6 12 9 29 
42 16 34 13 51 
52 26 44 23 61 
67 41 59 38 76 

18 29 66 28 28 
31 78 17 21 21 
9 56 39 1 1 
9 38 57 19 19 
49 96 1 39 39 

11 6 61 11 30 
38 55 12 60 79 
16 33 34 38 57 
2 15 52 20 39 
56 73 6 78 97 

15 11 7 14 24 
64 38 56 35 73 
42 16 34 13 51 
24 2 16 5 33 
82 56 74 53 91 

7 24 43 29 48 
40 23 90 18 1 
55 72 5 77 96 
17 34 33 39 58 
17 34 33 39 58 

33 7 25 4 42 
14 40 22 43 5 
81 55 73 52 90 
43 17 35 14 52 
43 17 35 14 52 

26 0 18 3 35 
9 17 1 20 18 
76 50 68 47 85 
4 22 4 25 13 
15 41 23 44 6 

