5 5 

79 34 44 76 36 
59 14 24 56 16 
57 12 22 54 14 
12 33 23 9 31 
32 13 3 29 11 

79 10 90 28 14 
59 10 70 8 6 
57 12 68 6 8 
12 57 23 39 53 
32 37 43 19 33 

3 70 59 30 14 
17 50 39 10 6 
19 48 37 8 8 
64 3 8 37 53 
44 23 12 17 33 

45 81 8 85 39 
25 61 12 65 19 
23 59 14 63 17 
22 14 59 18 28 
2 34 39 38 8 

0 69 11 51 65 
45 24 56 6 20 
35 34 46 16 30 
3 66 14 48 62 
43 26 54 8 22 

76 9 20 49 65 
31 36 25 4 20 
41 26 15 14 30 
73 6 17 46 62 
33 34 23 6 22 

34 2 71 6 40 
11 47 26 51 5 
1 37 36 41 5 
31 5 68 9 37 
9 45 28 49 3 

76 9 20 49 65 
7 60 49 20 4 
87 20 31 60 76 
25 42 31 2 14 
11 56 45 16 0 

34 2 71 6 40 
35 71 2 75 29 
45 9 82 5 51 
17 53 20 57 11 
31 67 6 71 25 

42 78 5 82 36 
25 11 62 15 31 
14 22 51 26 20 
15 51 22 55 9 
31 67 6 71 25 

