5 8 

75 24 30 13 26 
63 12 18 25 14 
46 5 1 42 3 
75 24 30 13 26 
24 27 21 64 25 

55 64 2 64 53 
43 52 14 52 41 
26 35 31 35 24 
55 64 2 64 53 
4 13 53 13 2 

9 62 79 15 16 
21 50 67 3 28 
38 33 50 14 45 
9 62 79 15 16 
60 11 28 36 67 

23 76 7 27 5 
11 64 5 15 17 
6 47 22 2 34 
23 76 7 27 5 
28 25 44 24 56 

36 5 49 40 72 
24 7 37 28 60 
7 24 20 11 43 
36 5 49 40 72 
15 46 2 11 21 

2 57 65 20 53 
10 45 53 32 41 
27 28 36 49 24 
2 57 65 20 53 
49 6 14 71 2 

42 6 55 73 13 
30 18 43 61 25 
13 35 26 44 42 
42 6 55 73 13 
9 57 4 22 64 

20 11 77 11 22 
31 40 26 40 29 
25 34 32 34 23 
68 77 11 77 66 
29 38 28 38 27 

84 13 4 60 91 
33 38 55 9 40 
39 32 49 15 46 
4 75 92 28 3 
35 36 53 11 42 

52 1 68 48 80 
1 52 17 3 29 
7 46 23 3 35 
36 89 20 40 8 
3 50 19 1 31 

39 70 26 35 3 
12 19 25 16 48 
6 25 19 10 42 
49 18 62 53 85 
10 21 23 14 46 

73 18 10 95 22 
22 33 41 44 29 
28 27 35 50 23 
15 70 78 7 66 
24 31 39 46 27 

33 81 20 2 88 
18 30 31 49 37 
12 36 25 43 43 
55 7 68 86 0 
16 32 29 47 39 

64 7 24 40 71 
73 2 15 49 80 
7 64 81 17 14 
73 2 15 49 80 
62 9 26 38 69 

32 21 48 28 60 
41 12 57 37 69 
25 78 9 29 3 
41 12 57 37 69 
30 23 46 26 58 

19 50 6 15 17 
28 59 15 24 8 
38 7 51 42 74 
28 59 15 24 8 
17 48 4 13 19 

53 2 10 75 2 
62 7 1 84 11 
4 59 67 18 55 
62 7 1 84 11 
51 4 12 73 0 

13 61 0 18 68 
22 70 9 9 77 
44 4 57 75 11 
22 70 9 9 77 
11 59 2 20 66 

32 85 16 36 4 
39 14 55 35 67 
56 3 72 52 84 
8 61 8 12 20 
39 92 23 43 11 

45 14 58 49 81 
26 57 13 22 10 
43 74 30 39 7 
21 10 34 25 57 
52 21 65 56 88 

11 66 74 11 62 
60 5 3 82 9 
77 22 14 99 26 
13 42 50 35 38 
18 73 81 4 69 

51 3 64 82 4 
20 68 7 11 75 
37 85 24 6 92 
27 21 40 58 28 
58 10 71 89 3 

13 18 26 17 49 
40 71 27 36 4 
29 2 42 33 65 
9 22 22 13 45 
41 10 54 45 77 

21 34 42 43 30 
74 19 11 96 23 
5 50 58 27 46 
25 30 38 47 26 
7 62 70 15 58 

19 29 32 50 36 
34 82 21 3 89 
35 13 48 66 20 
15 33 28 46 40 
47 1 60 78 8 

34 21 29 56 17 
3 52 60 25 48 
47 8 16 69 4 
38 17 25 60 13 
70 15 7 92 19 

6 42 19 37 49 
37 11 50 68 18 
7 55 6 24 62 
2 46 15 33 53 
30 78 17 1 85 

40 8 53 71 15 
15 63 2 16 70 
23 71 10 8 78 
62 14 75 93 7 
11 59 2 20 66 

