11 3 

65 45 35 18 64 67 38 22 23 17 22 
64 44 34 19 63 66 37 21 22 18 23 
76 56 46 7 75 78 49 33 34 6 11 
36 16 6 47 35 38 9 7 6 46 51 
52 32 22 31 51 54 25 9 10 30 35 
58 38 28 25 57 60 31 15 16 24 29 
60 40 30 23 59 62 33 17 18 22 27 
36 16 6 47 35 38 9 7 6 46 51 
40 20 10 43 39 42 13 3 2 42 47 
83 63 53 0 82 85 56 40 41 1 4 
8 12 22 75 7 10 19 35 34 74 79 

6 12 9 41 33 32 42 10 72 36 45 
7 13 8 40 32 31 41 9 71 35 44 
5 1 20 52 44 43 53 21 83 47 56 
35 41 20 12 4 3 13 19 43 7 16 
19 25 4 28 20 19 29 3 59 23 32 
13 19 2 34 26 25 35 3 65 29 38 
11 17 4 36 28 27 37 5 67 31 40 
35 41 20 12 4 3 13 19 43 7 16 
31 37 16 16 8 7 17 15 47 11 20 
12 6 27 59 51 50 60 28 90 54 63 
63 69 48 16 24 25 15 47 15 21 12 

71 77 56 24 32 33 23 55 7 29 20 
51 57 36 4 12 13 3 35 27 9 0 
41 47 26 6 2 3 7 25 37 1 10 
12 6 27 59 51 50 60 28 90 54 63 
70 76 55 23 31 32 22 54 8 28 19 
73 79 58 26 34 35 25 57 5 31 22 
44 50 29 3 5 6 4 28 34 2 7 
28 34 13 19 11 10 20 12 50 14 23 
29 35 14 18 10 9 19 13 49 13 22 
11 5 26 58 50 49 59 27 89 53 62 
16 10 31 63 55 54 64 32 94 58 67 

