5 10 

6 46 17 39 4 
10 62 33 55 20 
13 39 10 32 3 
35 17 12 10 25 
17 35 6 28 7 

16 20 55 32 68 
32 4 71 48 84 
9 27 48 25 61 
13 49 26 3 39 
5 31 44 21 57 

4 51 70 5 51 
12 67 86 21 67 
11 44 63 2 44 
33 22 41 24 22 
15 40 59 6 40 

77 39 29 5 19 
93 55 45 21 35 
70 32 22 2 12 
48 10 0 24 10 
66 28 18 6 8 

5 49 65 5 38 
11 65 81 11 54 
12 42 58 12 31 
34 20 36 34 9 
16 38 54 16 27 

78 19 14 7 53 
94 35 30 23 69 
71 12 7 0 46 
49 10 15 22 24 
67 8 3 4 42 

36 40 17 3 53 
52 56 33 13 69 
29 33 10 10 46 
7 11 12 32 24 
25 29 6 14 42 

53 75 57 14 64 
69 91 73 2 80 
46 68 50 21 57 
24 46 28 43 35 
42 64 46 25 53 

75 16 2 50 60 
91 0 14 66 76 
68 23 9 43 53 
46 45 31 21 31 
64 27 13 39 49 

22 14 61 38 74 
30 66 9 14 22 
1 37 38 15 51 
23 59 16 7 29 
12 24 51 28 64 

2 57 76 11 57 
50 5 24 41 5 
21 34 53 12 34 
43 12 31 34 12 
8 47 66 1 47 

83 45 35 11 25 
31 7 17 41 27 
60 22 12 12 2 
38 0 10 34 20 
73 35 25 1 15 

1 55 71 1 44 
51 3 19 51 8 
22 32 48 22 21 
44 10 26 44 1 
9 45 61 9 34 

84 25 20 13 59 
32 27 32 39 7 
61 2 3 10 36 
39 20 25 32 14 
74 15 10 3 49 

42 46 23 3 59 
10 6 29 49 7 
19 23 0 20 36 
3 1 22 42 14 
32 36 13 7 49 

59 81 63 8 70 
7 29 11 60 18 
36 58 40 31 47 
14 36 18 53 25 
49 71 53 18 60 

81 10 4 56 66 
29 62 48 4 14 
58 33 19 33 43 
36 55 41 11 21 
71 20 6 46 56 

20 35 54 11 35 
16 71 90 25 71 
59 4 15 50 4 
36 19 38 27 19 
72 17 2 63 17 

61 23 13 11 3 
97 59 49 25 39 
22 16 26 50 36 
45 7 3 27 13 
9 29 39 63 49 

21 33 49 21 22 
15 69 85 15 58 
60 6 10 60 17 
37 17 33 37 6 
73 19 3 73 30 

62 3 2 9 37 
98 39 34 27 73 
23 36 41 48 2 
46 13 18 25 21 
10 49 54 61 15 

20 24 1 19 37 
56 60 37 17 73 
19 15 38 58 2 
4 8 15 35 21 
32 28 51 71 15 

37 59 41 30 48 
73 95 77 6 84 
2 20 2 69 9 
21 43 25 46 32 
15 7 11 82 4 

59 32 18 34 44 
95 4 18 70 80 
20 71 57 5 5 
43 48 34 18 28 
7 84 70 18 8 

81 43 33 9 23 
26 12 22 46 32 
7 31 41 65 51 
72 34 24 0 14 
26 12 22 46 32 

1 53 69 1 42 
56 2 14 56 13 
75 21 5 75 32 
10 44 60 10 33 
56 2 14 56 13 

82 23 18 11 57 
27 32 37 44 2 
8 51 56 63 17 
73 14 9 2 48 
27 32 37 44 2 

40 44 21 1 57 
15 11 34 54 2 
34 30 53 73 17 
31 35 12 8 48 
15 11 34 54 2 

57 79 61 10 68 
2 24 6 65 13 
17 5 13 84 6 
48 70 52 19 59 
2 24 6 65 13 

79 12 2 54 64 
24 67 53 1 9 
5 86 72 20 10 
70 21 7 45 55 
24 67 53 1 9 

82 28 12 82 39 
44 10 26 44 1 
34 20 36 34 9 
10 44 60 10 33 
24 30 46 24 19 

1 58 63 70 24 
39 20 25 32 14 
49 10 15 22 24 
73 14 9 2 48 
59 0 5 12 34 

41 37 60 80 24 
3 1 22 42 14 
7 11 12 32 24 
31 35 12 8 48 
17 21 2 22 34 

24 2 20 91 13 
14 36 18 53 25 
24 46 28 43 35 
48 70 52 19 59 
34 56 38 33 45 

2 93 79 27 17 
36 55 41 11 21 
46 45 31 21 31 
70 21 7 45 55 
56 35 21 31 41 

83 24 19 12 58 
29 30 35 42 4 
13 46 51 58 12 
83 24 19 12 58 
40 19 24 31 15 

41 45 22 2 58 
13 9 32 52 4 
29 25 48 68 12 
41 45 22 2 58 
2 2 21 41 15 

58 80 62 9 69 
4 26 8 63 15 
12 10 8 79 1 
58 80 62 9 69 
15 37 19 52 26 

80 11 3 55 65 
26 65 51 1 11 
10 81 67 15 5 
80 11 3 55 65 
37 54 40 12 22 

42 38 61 81 25 
17 21 2 22 34 
22 26 3 17 39 
29 33 10 10 46 
17 13 36 56 0 

25 3 21 92 14 
34 56 38 33 45 
39 61 43 28 50 
46 68 50 21 57 
0 22 4 67 11 

3 94 80 28 18 
56 35 21 31 41 
61 30 16 36 46 
68 23 9 43 53 
22 69 55 3 7 

17 39 21 50 28 
13 35 17 54 24 
36 58 40 31 47 
56 78 60 11 67 
0 22 4 67 11 

39 52 38 14 24 
35 56 42 10 20 
58 33 19 33 43 
78 13 1 53 63 
22 69 55 3 7 

22 69 55 3 7 
0 91 77 25 15 
18 73 59 7 3 
89 2 12 64 74 
11 80 66 14 4 

