11 9 

16 11 9 51 18 12 24 15 6 46 32 
24 3 1 59 10 4 32 23 2 38 40 
23 50 48 12 57 51 15 24 45 85 7 
11 38 36 24 45 39 3 12 33 73 5 
50 23 25 85 16 22 58 49 28 12 66 
32 59 57 3 66 60 24 33 54 94 16 
13 40 38 22 47 41 5 14 35 75 3 
9 18 16 44 25 19 17 8 13 53 25 
53 26 28 88 19 25 61 52 31 9 69 
13 40 38 22 47 41 5 14 35 75 3 
50 23 25 85 16 22 58 49 28 12 66 

42 5 16 10 9 33 11 14 7 47 42 
34 13 8 2 1 25 19 6 1 55 34 
81 34 55 49 48 72 28 53 46 8 81 
69 22 43 37 36 60 16 41 34 20 69 
8 39 18 24 25 1 45 20 27 81 8 
90 43 64 58 57 81 37 62 55 1 90 
71 24 45 39 38 62 18 43 36 18 71 
49 2 23 17 16 40 4 21 14 40 49 
5 42 21 27 28 4 48 23 30 84 5 
71 24 45 39 38 62 18 43 36 18 71 
8 39 18 24 25 1 45 20 27 81 8 

30 13 26 22 21 15 43 37 21 15 36 
38 21 34 14 13 7 51 45 29 7 44 
9 26 13 61 60 54 4 2 18 54 3 
3 14 1 49 48 42 16 10 6 42 9 
64 47 60 12 13 19 77 71 55 19 70 
18 35 22 70 69 63 5 11 27 63 12 
1 16 3 51 50 44 14 8 8 44 7 
23 6 19 29 28 22 36 30 14 22 29 
67 50 63 15 16 22 80 74 58 22 73 
1 16 3 51 50 44 14 8 8 44 7 
64 47 60 12 13 19 77 71 55 19 70 

10 39 43 14 31 39 2 48 15 36 4 
18 47 35 6 23 47 10 56 7 44 12 
29 0 82 53 70 0 37 9 54 3 35 
17 12 70 41 58 12 25 21 42 9 23 
44 73 9 20 3 73 36 82 19 70 38 
38 9 91 62 79 9 46 0 63 12 44 
19 10 72 43 60 10 27 19 44 7 25 
3 32 50 21 38 32 5 41 22 29 3 
47 76 6 23 6 76 39 85 22 73 41 
19 10 72 43 60 10 27 19 44 7 25 
44 73 9 20 3 73 36 82 19 70 38 

38 4 25 24 51 29 37 44 28 34 11 
30 12 33 16 59 21 29 52 20 42 19 
77 35 14 63 12 68 76 5 67 5 28 
65 23 2 51 24 56 64 17 55 7 16 
4 38 59 10 85 5 3 78 6 68 45 
86 44 23 72 3 77 85 4 76 14 37 
67 25 4 53 22 58 66 15 57 5 18 
45 3 18 31 44 36 44 37 35 27 4 
1 41 62 13 88 8 0 81 9 71 48 
67 25 4 53 22 58 66 15 57 5 18 
4 38 59 10 85 5 3 78 6 68 45 

15 40 18 11 17 21 11 30 18 12 47 
7 48 26 19 9 13 3 22 26 4 39 
54 1 21 28 56 60 50 69 21 51 86 
42 13 9 16 44 48 38 57 9 39 74 
19 74 52 45 17 13 23 4 52 22 13 
63 8 30 37 65 69 59 78 30 60 95 
44 11 11 18 46 50 40 59 11 41 76 
22 33 11 4 24 28 18 37 11 19 54 
22 77 55 48 20 16 26 7 55 25 10 
44 11 11 18 46 50 40 59 11 41 76 
19 74 52 45 17 13 23 4 52 22 13 

8 38 14 28 9 17 25 13 24 1 48 
16 46 22 20 1 9 17 5 16 9 40 
31 1 25 67 48 56 64 52 63 38 87 
19 11 13 55 36 44 52 40 51 26 75 
42 72 48 6 25 17 9 21 10 35 14 
40 10 34 76 57 65 73 61 72 47 96 
21 9 15 57 38 46 54 42 53 28 77 
1 31 7 35 16 24 32 20 31 6 55 
45 75 51 9 28 20 12 24 13 38 11 
21 9 15 57 38 46 54 42 53 28 77 
42 72 48 6 25 17 9 21 10 35 14 

35 22 45 32 0 2 17 8 14 38 44 
43 30 37 24 8 10 9 0 6 30 52 
4 17 84 71 39 37 56 47 53 77 5 
8 5 72 59 27 25 44 35 41 65 17 
69 56 11 2 34 36 17 26 20 4 78 
13 26 93 80 48 46 65 56 62 86 4 
6 7 74 61 29 27 46 37 43 67 15 
28 15 52 39 7 5 24 15 21 45 37 
72 59 8 5 37 39 20 29 23 1 81 
6 7 74 61 29 27 46 37 43 67 15 
69 56 11 2 34 36 17 26 20 4 78 

58 11 32 26 25 49 5 30 23 31 58 
31 16 5 1 2 22 22 3 4 58 31 
33 14 7 1 0 24 20 5 2 56 33 
93 46 67 61 60 84 40 65 58 4 93 
24 23 2 8 9 15 29 4 11 65 24 
30 17 4 2 3 21 23 2 5 59 30 
66 19 40 34 33 57 13 38 31 23 66 
57 10 31 25 24 48 4 29 22 32 57 
36 11 10 4 3 27 17 8 1 53 36 
4 51 30 36 37 13 57 32 39 93 4 
74 27 48 42 41 65 21 46 39 15 74 

14 3 10 38 37 31 27 21 5 31 20 
41 24 37 11 10 4 54 48 32 4 47 
39 22 35 13 12 6 52 46 30 6 45 
