10 5 

36 51 6 37 59 67 7 1 15 42 
55 40 85 54 32 24 98 90 76 49 
34 49 4 35 57 65 9 1 13 40 
30 15 60 29 7 1 73 65 51 24 
49 34 79 48 26 18 92 84 70 43 
37 22 67 36 14 6 80 72 58 31 
5 10 35 4 18 26 48 40 26 1 
42 57 12 43 65 73 1 7 21 48 
23 8 53 22 0 8 66 58 44 17 
54 39 84 53 31 23 97 89 75 48 

14 2 3 71 47 19 62 79 52 13 
77 93 94 20 44 72 29 12 39 78 
12 4 5 69 45 17 60 77 50 11 
52 68 69 5 19 47 4 13 14 53 
71 87 88 14 38 66 23 6 33 72 
59 75 76 2 26 54 11 6 21 60 
27 43 44 30 6 22 21 38 11 28 
20 4 3 77 53 25 68 85 58 19 
45 61 62 12 12 40 3 20 7 46 
76 92 93 19 43 71 28 11 38 77 

74 84 5 70 9 13 89 79 68 19 
17 7 96 21 82 78 2 12 23 72 
72 82 7 68 7 11 87 77 66 17 
8 18 71 4 57 53 23 13 2 47 
11 1 90 15 76 72 4 6 17 66 
1 11 78 3 64 60 16 6 5 54 
33 43 46 29 32 28 48 38 27 22 
80 90 1 76 15 19 95 85 74 25 
15 25 64 11 50 46 30 20 9 40 
16 6 95 20 81 77 1 11 22 71 

76 51 11 83 74 54 82 35 13 0 
15 40 80 8 17 37 9 56 78 91 
74 49 9 81 72 52 80 33 11 2 
10 15 55 17 8 12 16 31 53 66 
9 34 74 2 11 31 3 50 72 85 
3 22 62 10 1 19 9 38 60 73 
35 10 30 42 33 13 41 6 28 41 
82 57 17 89 80 60 88 41 19 6 
17 8 48 24 15 5 23 24 46 59 
14 39 79 7 16 36 8 55 77 90 

22 38 39 35 11 17 26 43 16 23 
37 53 54 20 4 32 11 28 1 38 
8 8 9 65 41 13 56 73 46 7 
23 39 40 34 10 18 25 42 15 24 
45 61 62 12 12 40 3 20 7 46 
53 69 70 4 20 48 5 12 15 54 
21 5 4 78 54 26 69 86 59 20 
13 3 4 70 46 18 61 78 51 12 
1 17 18 56 32 4 47 64 37 2 
28 44 45 29 5 23 20 37 10 29 

38 48 41 34 27 23 53 43 32 17 
23 33 56 19 42 38 38 28 17 32 
68 78 11 64 3 7 83 73 62 13 
37 47 42 33 28 24 52 42 31 18 
15 25 64 11 50 46 30 20 9 40 
7 17 72 3 58 54 22 12 1 48 
81 91 2 77 16 20 96 86 75 26 
73 83 6 69 8 12 88 78 67 18 
59 69 20 55 6 2 74 64 53 4 
32 42 47 28 33 29 47 37 26 23 

40 15 25 47 38 18 46 1 23 36 
25 0 40 32 23 3 31 16 38 51 
70 45 5 77 68 48 76 29 7 6 
39 14 26 46 37 17 45 2 24 37 
17 8 48 24 15 5 23 24 46 59 
9 16 56 16 7 13 15 32 54 67 
83 58 18 90 81 61 89 42 20 7 
75 50 10 82 73 53 81 34 12 1 
61 36 4 68 59 39 67 20 2 15 
34 9 31 41 32 12 40 7 29 42 

60 70 19 56 5 1 75 65 54 5 
76 86 3 72 11 15 91 81 70 21 
77 87 2 73 12 16 92 82 71 22 
3 13 76 1 62 58 18 8 3 52 
27 37 52 23 38 34 42 32 21 28 
55 65 24 51 10 6 70 60 49 0 
12 22 67 8 53 49 27 17 6 43 
5 5 84 9 70 66 10 0 11 60 
22 32 57 18 43 39 37 27 16 33 
61 71 18 57 4 0 76 66 55 6 

62 37 3 69 60 40 68 21 1 14 
78 53 13 85 76 56 84 37 15 2 
79 54 14 86 77 57 85 38 16 3 
5 20 60 12 3 17 11 36 58 71 
29 4 36 36 27 7 35 12 34 47 
57 32 8 64 55 35 63 16 6 19 
14 11 51 21 12 8 20 27 49 62 
3 28 68 4 5 25 3 44 66 79 
24 1 41 31 22 2 30 17 39 52 
63 38 2 70 61 41 69 22 0 13 

2 23 63 9 0 20 8 39 61 74 
8 33 73 1 10 30 2 49 71 84 
81 56 16 88 79 59 87 40 18 5 
6 19 59 13 4 16 12 35 57 70 
67 42 2 74 65 45 73 26 4 9 
63 38 2 70 61 41 69 22 0 13 
13 38 78 6 15 35 7 54 76 89 
3 28 68 4 5 25 3 44 66 79 
8 17 57 15 6 14 14 33 55 68 
57 32 8 64 55 35 63 16 6 19 

