8 5 

15 47 6 61 19 24 30 9 
22 10 43 24 18 61 7 46 
50 82 29 96 54 11 65 26 
17 49 4 63 21 22 32 7 
25 7 46 21 21 64 10 49 
30 2 51 16 26 69 15 54 
14 18 35 32 10 53 1 38 
26 58 5 72 30 13 41 2 

33 15 26 2 36 43 29 24 
4 52 11 35 1 6 66 13 
68 20 61 37 71 78 6 59 
35 13 28 4 38 45 27 26 
7 55 14 38 4 3 69 16 
12 60 19 43 9 2 74 21 
4 44 3 27 7 14 58 5 
44 4 37 13 47 54 18 35 

4 15 21 1 30 36 26 33 
33 22 16 36 67 73 11 70 
39 50 56 36 5 1 61 2 
6 17 23 3 28 34 28 31 
36 25 19 39 70 76 14 73 
41 30 24 44 75 81 19 78 
25 14 8 28 59 65 3 62 
15 26 32 12 19 25 37 22 

7 60 60 7 29 37 39 18 
30 23 23 30 66 74 2 55 
42 95 95 42 6 2 74 17 
9 62 62 9 27 35 41 16 
33 20 20 33 69 77 1 58 
38 15 15 38 74 82 6 63 
22 31 31 22 58 66 10 47 
18 71 71 18 18 26 50 7 

18 30 11 13 21 28 44 9 
14 62 21 45 11 4 76 23 
39 9 32 8 42 49 23 30 
28 76 35 59 25 18 90 37 
14 34 7 17 17 24 48 5 
57 9 50 26 60 67 5 48 
3 45 4 28 6 13 59 6 
42 6 35 11 45 52 20 33 

11 0 6 14 45 51 11 48 
43 32 26 46 77 83 21 80 
10 21 27 7 24 30 32 27 
57 46 40 60 91 97 35 94 
15 4 2 18 49 55 7 52 
28 39 45 25 6 12 50 9 
26 15 9 29 60 66 4 63 
13 24 30 10 21 27 35 24 

8 45 45 8 44 52 24 33 
40 13 13 40 76 84 8 65 
13 66 66 13 23 31 45 12 
54 1 1 54 90 98 22 79 
12 41 41 12 48 56 20 37 
31 84 84 31 5 13 63 6 
23 30 30 23 59 67 9 48 
16 69 69 16 20 28 48 9 

29 18 12 32 63 69 7 66 
19 30 36 16 15 21 41 18 
22 11 5 25 56 62 0 59 
2 13 19 1 32 38 24 35 
32 21 15 35 66 72 10 69 
39 28 22 42 73 79 17 76 
33 44 50 30 1 7 55 4 
20 9 3 23 54 60 2 57 

26 27 27 26 62 70 6 51 
22 75 75 22 14 22 54 3 
19 34 34 19 55 63 13 44 
5 58 58 5 31 39 37 20 
29 24 24 29 65 73 3 54 
36 17 17 36 72 80 4 61 
36 89 89 36 0 8 68 11 
17 36 36 17 53 61 15 42 

3 56 56 3 33 41 35 22 
8 45 45 8 44 52 24 33 
14 39 39 14 50 58 18 39 
6 59 59 6 30 38 38 19 
37 90 90 37 1 7 69 12 
43 96 96 43 7 1 75 18 
19 34 34 19 55 63 13 44 
40 93 93 40 4 4 72 15 

