10 6 

0 3 55 73 73 21 47 5 16 44 
37 34 18 36 36 16 10 42 53 7 
55 52 0 18 18 34 8 60 71 11 
37 34 18 36 36 16 10 42 53 7 
78 75 23 5 5 57 31 83 94 34 
56 53 1 17 17 35 9 61 72 12 
41 38 14 32 32 20 6 46 57 3 
47 44 8 26 26 26 0 52 63 3 
74 71 19 1 1 53 27 79 90 30 
54 51 1 19 19 33 7 59 70 10 

47 80 16 78 70 5 60 68 43 68 
10 43 53 41 33 42 23 31 6 31 
8 25 71 23 15 60 5 13 12 13 
10 43 53 41 33 42 23 31 6 31 
31 2 94 0 8 83 18 10 35 10 
9 24 72 22 14 61 4 12 13 12 
6 39 57 37 29 46 19 27 2 27 
0 33 63 31 23 52 13 21 4 21 
27 6 90 4 4 79 14 6 31 6 
7 26 70 24 16 59 6 14 11 14 

23 60 22 27 0 28 80 33 65 38 
14 23 15 10 37 9 43 4 28 1 
32 5 33 28 55 27 25 22 10 17 
14 23 15 10 37 9 43 4 28 1 
55 18 56 51 78 50 2 45 13 40 
33 4 34 29 56 28 24 23 9 18 
18 19 19 14 41 13 39 8 24 3 
24 13 25 20 47 19 33 14 18 9 
51 14 52 47 74 46 6 41 9 36 
31 6 32 27 54 26 26 21 11 16 

53 14 64 68 59 75 28 34 75 49 
16 23 27 31 22 38 9 3 38 12 
2 41 9 13 4 20 27 21 20 6 
16 23 27 31 22 38 9 3 38 12 
25 64 14 10 19 3 50 44 3 29 
3 42 8 12 3 19 28 22 19 7 
12 27 23 27 18 34 13 7 34 8 
6 33 17 21 12 28 19 13 28 2 
21 60 10 6 15 1 46 40 1 25 
1 40 10 14 5 21 26 20 21 5 

19 7 24 21 21 47 71 65 5 15 
18 30 13 16 16 10 34 28 42 22 
36 48 31 34 34 8 16 10 60 40 
18 30 13 16 16 10 34 28 42 22 
59 71 54 57 57 31 7 13 83 63 
37 49 32 35 35 9 15 9 61 41 
22 34 17 20 20 6 30 24 46 26 
28 40 23 26 26 0 24 18 52 32 
55 67 50 53 53 27 3 9 79 59 
35 47 30 33 33 7 17 11 59 39 

47 80 16 78 70 5 60 68 43 68 
44 77 19 75 67 8 57 65 40 65 
8 25 71 23 15 60 5 13 12 13 
26 7 89 5 3 78 13 5 30 5 
26 7 89 5 3 78 13 5 30 5 
26 59 37 57 49 26 39 47 22 47 
0 33 63 31 23 52 13 21 4 21 
52 85 11 83 75 0 65 73 48 73 
63 96 0 94 86 11 76 84 59 84 
3 36 60 34 26 49 16 24 1 24 

23 60 22 27 0 28 80 33 65 38 
20 57 19 24 3 25 77 30 62 35 
32 5 33 28 55 27 25 22 10 17 
50 13 51 46 73 45 7 40 8 35 
50 13 51 46 73 45 7 40 8 35 
2 39 1 6 21 7 59 12 44 17 
24 13 25 20 47 19 33 14 18 9 
28 65 27 32 5 33 85 38 70 43 
39 76 38 43 16 44 96 49 81 54 
21 16 22 17 44 16 36 11 21 6 

53 14 64 68 59 75 28 34 75 49 
50 11 61 65 56 72 25 31 72 46 
2 41 9 13 4 20 27 21 20 6 
20 59 9 5 14 2 45 39 2 24 
20 59 9 5 14 2 45 39 2 24 
32 7 43 47 38 54 7 13 54 28 
6 33 17 21 12 28 19 13 28 2 
58 19 69 73 64 80 33 39 80 54 
69 30 80 84 75 91 44 50 91 65 
9 30 20 24 15 31 16 10 31 5 

19 7 24 21 21 47 71 65 5 15 
16 4 21 18 18 44 68 62 8 12 
36 48 31 34 34 8 16 10 60 40 
54 66 49 52 52 26 2 8 78 58 
54 66 49 52 52 26 2 8 78 58 
2 14 3 0 0 26 50 44 26 6 
28 40 23 26 26 0 24 18 52 32 
24 12 29 26 26 52 76 70 0 20 
35 23 40 37 37 63 87 81 11 31 
25 37 20 23 23 3 27 21 49 29 

24 13 25 20 47 19 33 14 18 9 
57 20 58 53 80 52 0 47 15 42 
39 76 38 43 16 44 96 49 81 54 
55 18 56 51 78 50 2 45 13 40 
47 10 48 43 70 42 10 37 5 32 
28 65 27 32 5 33 85 38 70 43 
37 0 38 33 60 32 20 27 5 22 
45 8 46 41 68 40 12 35 3 30 
20 17 21 16 43 15 37 10 22 5 
45 8 46 41 68 40 12 35 3 30 

6 33 17 21 12 28 19 13 28 2 
27 66 16 12 21 5 52 46 5 31 
69 30 80 84 75 91 44 50 91 65 
25 64 14 10 19 3 50 44 3 29 
17 56 6 2 11 5 42 36 5 21 
58 19 69 73 64 80 33 39 80 54 
7 46 4 8 1 15 32 26 15 11 
15 54 4 0 9 7 40 34 7 19 
10 29 21 25 16 32 15 9 32 6 
15 54 4 0 9 7 40 34 7 19 

28 40 23 26 26 0 24 18 52 32 
61 73 56 59 59 33 9 15 85 65 
35 23 40 37 37 63 87 81 11 31 
59 71 54 57 57 31 7 13 83 63 
51 63 46 49 49 23 1 5 75 55 
24 12 29 26 26 52 76 70 0 20 
41 53 36 39 39 13 11 5 65 45 
49 61 44 47 47 21 3 3 73 53 
24 36 19 22 22 4 28 22 48 28 
49 61 44 47 47 21 3 3 73 53 

30 9 41 45 36 52 5 11 52 26 
7 46 4 8 1 15 32 26 15 11 
31 8 42 46 37 53 6 12 53 27 
26 13 37 41 32 48 1 7 48 22 
53 14 64 68 59 75 28 34 75 49 
25 14 36 40 31 47 0 6 47 21 
27 66 16 12 21 5 52 46 5 31 
20 19 31 35 26 42 5 1 42 16 
12 51 1 3 6 10 37 31 10 16 
15 24 26 30 21 37 10 4 37 11 

4 16 1 2 2 24 48 42 28 8 
41 53 36 39 39 13 11 5 65 45 
3 15 2 1 1 25 49 43 27 7 
8 20 3 6 6 20 44 38 32 12 
19 7 24 21 21 47 71 65 5 15 
9 21 4 7 7 19 43 37 33 13 
61 73 56 59 59 33 9 15 85 65 
14 26 9 12 12 14 38 32 38 18 
46 58 41 44 44 18 6 0 70 50 
19 31 14 17 17 9 33 27 43 23 

34 46 29 32 32 6 18 12 58 38 
5 7 10 7 7 33 57 51 19 1 
45 57 40 43 43 17 7 1 69 49 
49 61 44 47 47 21 3 3 73 53 
40 52 35 38 38 12 12 6 64 44 
56 68 51 54 54 28 4 10 80 60 
9 21 4 7 7 19 43 37 33 13 
15 27 10 13 13 13 37 31 39 19 
56 68 51 54 54 28 4 10 80 60 
30 42 25 28 28 2 22 16 54 34 

