5 6 

65 32 67 21 15 
11 22 13 33 39 
14 19 16 30 36 
27 6 29 17 23 
29 4 31 15 21 

46 92 1 93 71 
8 38 53 39 17 
5 41 50 42 20 
8 54 37 55 33 
10 56 35 57 35 

58 80 58 98 92 
4 26 4 44 38 
7 29 7 47 41 
20 42 20 60 54 
22 44 22 62 56 

67 65 42 93 57 
13 11 12 39 3 
16 14 9 42 6 
29 27 4 55 19 
31 29 6 57 21 

39 32 86 29 18 
15 22 32 25 36 
12 19 35 22 33 
1 6 48 9 20 
3 4 50 7 18 

19 27 64 28 6 
14 60 31 61 39 
21 25 66 26 4 
25 71 20 72 50 
31 77 14 78 56 

7 15 7 33 27 
26 48 26 66 60 
9 13 9 31 25 
37 59 37 77 71 
43 65 43 83 77 

2 0 23 28 8 
35 33 10 61 25 
0 2 25 26 10 
46 44 21 72 36 
52 50 27 78 42 

26 33 21 36 47 
7 0 54 3 14 
28 35 19 38 49 
18 11 65 8 3 
24 17 71 14 3 

12 34 12 52 46 
34 12 34 6 0 
57 79 57 97 91 
35 13 35 5 1 
13 9 13 27 21 

21 19 4 47 11 
25 27 50 1 35 
66 64 41 92 56 
26 28 51 0 36 
4 6 29 22 14 

7 14 40 17 28 
53 60 6 63 74 
38 31 85 28 17 
54 61 7 64 75 
32 39 15 42 53 

9 7 16 35 1 
13 15 38 13 23 
9 7 16 35 1 
31 33 56 5 41 
25 27 50 1 35 

19 26 28 29 40 
41 48 6 51 62 
19 26 28 29 40 
59 66 12 69 80 
53 60 6 63 74 

28 35 19 38 49 
26 33 21 36 47 
3 10 44 13 24 
54 61 7 64 75 
18 25 29 28 39 

