3 9 

53 56 73 
55 58 75 
29 32 49 

8 61 1 
10 63 1 
16 37 25 

41 11 26 
43 9 28 
17 35 2 

1 61 17 
3 63 19 
23 37 7 

8 65 33 
10 67 35 
16 41 9 

41 7 61 
43 9 63 
17 17 37 

4 48 8 
2 50 6 
28 24 32 

6 68 32 
4 70 34 
30 44 8 

45 8 54 
48 5 57 
65 12 74 

12 64 27 
15 67 30 
32 84 47 

52 8 36 
55 5 39 
72 12 56 

45 12 20 
48 9 23 
65 8 40 

12 46 8 
15 49 5 
32 66 12 

57 5 61 
60 8 64 
77 25 81 

59 15 21 
62 12 24 
79 5 41 

33 19 18 
20 72 35 
42 10 27 

7 53 9 
60 0 44 
2 62 18 

0 57 25 
53 4 28 
9 66 34 

33 1 53 
20 54 0 
42 8 62 

12 40 16 
65 13 69 
3 49 7 

14 60 24 
67 7 29 
5 69 33 

40 20 24 
12 72 28 
25 35 9 

33 24 8 
19 76 44 
18 39 7 

0 34 20 
52 18 72 
15 19 35 

45 7 49 
7 59 3 
30 22 34 

47 27 9 
5 79 43 
32 42 6 

7 64 32 
53 4 28 
9 48 16 

40 6 60 
20 54 0 
24 10 44 

5 47 9 
65 13 69 
21 31 25 

7 67 31 
67 7 29 
23 51 15 

33 1 53 
24 58 4 
8 26 28 

12 40 16 
69 17 73 
37 15 41 

14 60 24 
71 3 33 
39 35 1 

45 7 49 
11 41 15 
65 13 69 

47 27 9 
13 61 25 
67 7 29 

2 72 36 
54 20 16 
2 76 40 

