5 5 

64 22 69 95 4 
1 41 6 32 59 
16 26 21 47 44 
65 23 70 96 5 
53 11 58 84 7 

91 45 76 44 35 
28 18 13 19 28 
43 3 28 4 13 
92 46 77 45 36 
80 34 65 33 24 

44 62 12 69 51 
19 1 51 6 12 
4 14 36 21 3 
45 63 13 70 52 
33 51 1 58 40 

28 50 25 67 66 
35 13 38 4 3 
20 2 23 19 18 
29 51 26 68 67 
17 39 14 56 55 

27 19 12 20 29 
69 23 54 22 13 
22 24 7 25 34 
4 50 19 51 60 
87 41 72 40 31 

20 2 52 5 13 
22 40 10 47 29 
25 7 57 0 18 
51 33 83 26 44 
40 58 8 65 47 

36 14 39 3 2 
6 28 3 45 44 
41 19 44 2 3 
67 45 70 28 29 
24 46 21 63 62 

47 29 79 22 40 
1 17 33 24 6 
32 14 64 7 25 
0 18 32 25 7 
9 27 23 34 16 

63 41 66 24 25 
17 5 20 22 21 
48 26 51 9 10 
16 6 19 23 22 
7 15 10 32 31 

16 6 19 23 22 
34 12 37 5 4 
16 38 13 55 54 
41 19 44 2 3 
23 1 26 16 15 

