9 5 

57 60 86 18 48 72 43 1 54 
6 3 23 45 15 9 20 64 9 
25 22 4 64 34 10 39 83 28 
3 0 26 42 12 12 17 61 6 
26 29 55 13 17 41 12 32 23 
7 4 22 46 16 8 21 65 10 
32 29 3 71 41 17 46 90 35 
47 50 76 8 38 62 33 11 44 
17 14 12 56 26 2 31 75 20 

67 57 92 64 43 8 63 29 18 
4 6 29 1 20 55 0 34 45 
15 25 10 18 39 74 19 53 64 
7 3 32 4 17 52 3 31 42 
36 26 61 33 12 23 32 2 13 
3 7 28 0 21 56 1 35 46 
22 32 3 25 46 81 26 60 71 
57 47 82 54 33 2 53 19 8 
7 17 18 10 31 66 11 45 56 

0 62 82 12 68 63 66 37 3 
63 1 19 51 5 0 3 26 60 
82 20 0 70 14 19 16 45 79 
60 2 22 48 8 3 6 23 57 
31 31 51 19 37 32 35 6 28 
64 2 18 52 4 1 2 27 61 
89 27 7 77 21 26 23 52 86 
10 52 72 2 58 53 56 27 7 
74 12 8 62 6 11 8 37 71 

93 34 60 92 57 84 57 57 23 
30 29 3 29 6 21 6 6 40 
11 48 22 10 25 2 25 25 59 
33 26 0 32 3 24 3 3 37 
62 3 29 61 26 53 26 26 8 
29 30 4 28 7 20 7 7 41 
4 55 29 3 32 5 32 32 66 
83 24 50 82 47 74 47 47 13 
19 40 14 18 17 10 17 17 51 

10 0 35 7 14 49 6 28 39 
7 3 32 4 17 52 3 31 42 
19 29 6 22 43 78 23 57 68 
49 39 74 46 25 10 45 11 0 
19 9 44 16 5 40 15 19 30 
5 15 20 8 29 64 9 43 54 
24 14 49 21 0 35 20 14 25 
68 58 93 65 44 9 64 30 19 
13 3 38 10 11 46 9 25 36 

57 5 25 45 11 6 9 20 54 
60 2 22 48 8 3 6 23 57 
86 24 4 74 18 23 20 49 83 
18 44 64 6 50 45 48 19 15 
48 14 34 36 20 15 18 11 45 
72 10 10 60 4 9 6 35 69 
43 19 39 31 25 20 23 6 40 
1 63 83 13 69 64 67 38 4 
54 8 28 42 14 9 12 17 51 

36 23 3 35 0 27 0 0 34 
33 26 0 32 3 24 3 3 37 
7 52 26 6 29 2 29 29 63 
75 16 42 74 39 66 39 39 5 
45 14 12 44 9 36 9 9 25 
21 38 12 20 15 12 15 15 49 
50 9 17 49 14 41 14 14 20 
94 35 61 93 58 85 58 58 24 
39 20 6 38 3 30 3 3 31 

67 5 15 55 1 4 1 30 64 
57 5 25 45 11 6 9 20 54 
92 30 10 80 24 29 26 55 89 
64 2 18 52 4 1 2 27 61 
43 19 39 31 25 20 23 6 40 
8 54 74 4 60 55 58 29 5 
63 1 19 51 5 0 3 26 60 
29 33 53 17 39 34 37 8 26 
18 44 64 6 50 45 48 19 15 

26 33 7 25 10 17 10 10 44 
36 23 3 35 0 27 0 0 34 
1 58 32 0 35 8 35 35 69 
29 30 4 28 7 20 7 7 41 
50 9 17 49 14 41 14 14 20 
85 26 52 84 49 76 49 49 15 
30 29 3 29 6 21 6 6 40 
64 5 31 63 28 55 28 28 6 
75 16 42 74 39 66 39 39 5 

93 34 60 92 57 84 57 57 23 
31 28 2 30 5 22 5 5 39 
11 48 22 10 25 2 25 25 59 
81 22 48 80 45 72 45 45 11 
25 34 8 24 11 16 11 11 45 
30 29 3 29 6 21 6 6 40 
27 32 6 26 9 18 9 9 43 
56 3 23 55 20 47 20 20 14 
90 31 57 89 54 81 54 54 20 

