5 8 

7 58 91 26 27 
87 22 11 54 53 
17 48 81 16 17 
30 35 68 3 4 
75 10 23 42 41 

21 55 86 69 63 
59 25 6 11 17 
11 45 76 59 53 
2 32 63 46 40 
47 13 18 1 5 

89 29 25 1 13 
9 51 55 79 67 
79 19 15 9 3 
66 6 2 22 10 
21 39 43 67 55 

26 91 11 54 79 
54 11 69 26 1 
16 81 1 44 69 
3 68 12 31 56 
42 23 57 14 11 

34 4 45 80 87 
46 76 35 0 7 
24 6 35 70 77 
11 19 22 57 64 
34 64 23 12 19 

40 14 7 27 44 
40 66 73 53 36 
30 4 3 17 34 
17 9 16 4 21 
28 54 61 41 24 

40 51 70 85 32 
40 29 10 5 48 
30 41 60 75 22 
17 28 47 62 9 
28 17 2 17 36 

28 62 93 76 70 
37 3 28 11 5 
70 36 5 22 28 
5 29 60 43 37 
6 28 59 42 36 

96 36 32 8 20 
31 29 33 57 45 
2 62 66 90 78 
63 3 1 25 13 
62 2 2 26 14 

33 98 18 61 86 
32 33 47 4 21 
65 0 80 37 12 
0 65 15 28 53 
1 64 16 27 52 

41 11 52 87 94 
24 54 13 22 29 
57 87 46 11 4 
8 22 19 54 61 
7 23 18 53 60 

47 21 14 34 51 
18 44 51 31 14 
51 77 84 64 47 
14 12 19 1 18 
13 13 20 0 17 

47 58 77 92 39 
18 7 12 27 26 
51 40 21 6 59 
14 25 44 59 6 
13 24 43 58 5 

68 8 4 20 8 
34 26 30 54 42 
3 57 61 85 73 
20 40 44 68 56 
26 34 38 62 50 

5 70 10 33 58 
29 36 44 1 24 
60 5 75 32 7 
43 22 58 15 10 
37 28 52 9 16 

13 17 24 59 66 
21 51 10 25 32 
52 82 41 6 1 
35 65 24 11 18 
29 59 18 17 24 

19 7 14 6 23 
15 41 48 28 11 
46 72 79 59 42 
29 55 62 42 25 
23 49 56 36 19 

19 30 49 64 11 
15 4 15 30 23 
46 35 16 1 54 
29 18 1 16 37 
23 12 7 22 31 

63 2 78 35 10 
3 62 18 25 50 
1 66 14 29 54 
25 90 10 53 78 
13 78 2 41 66 

55 85 44 9 2 
5 25 16 51 58 
9 21 20 55 62 
33 3 44 79 86 
21 9 32 67 74 

49 75 82 62 45 
11 15 22 2 15 
15 11 18 2 19 
39 13 6 26 43 
27 1 6 14 31 

49 38 19 4 57 
11 22 41 56 3 
15 26 45 60 7 
39 50 69 84 31 
27 38 57 72 19 

8 22 19 54 61 
57 87 46 11 4 
23 7 34 69 76 
20 50 9 26 33 
45 75 34 1 8 

14 12 19 1 18 
51 77 84 64 47 
29 3 4 16 33 
14 40 47 27 10 
39 65 72 52 35 

14 25 44 59 6 
51 40 21 6 59 
29 40 59 74 21 
14 3 16 31 22 
39 28 9 6 47 

6 20 27 7 10 
36 10 3 23 40 
5 31 38 18 1 
40 66 73 53 36 
47 73 80 60 43 

6 17 36 51 2 
36 47 66 81 28 
5 6 25 40 13 
40 29 10 5 48 
47 36 17 2 55 

0 11 30 45 8 
26 37 56 71 18 
33 44 63 78 25 
13 24 43 58 5 
4 7 26 41 12 

