9 6 

2 70 5 73 15 13 39 34 62 
60 8 67 11 77 49 23 28 0 
6 62 13 65 23 5 31 26 54 
15 83 8 86 2 26 52 47 75 
10 58 17 61 27 1 27 22 50 
21 89 14 92 4 32 58 53 81 
21 47 28 50 38 10 16 11 39 
61 7 68 10 78 50 24 29 1 
2 66 9 69 19 9 35 30 58 

47 16 2 77 17 25 13 69 2 
15 78 60 15 45 37 49 7 64 
39 24 6 69 9 17 5 61 10 
60 3 15 90 30 38 26 82 11 
35 28 10 65 5 13 1 57 14 
66 3 21 96 36 44 32 88 17 
24 39 21 54 6 2 10 46 25 
16 79 61 14 46 38 50 6 65 
43 20 2 73 13 21 9 65 6 

54 4 16 42 14 3 15 14 2 
8 66 78 20 48 59 77 48 60 
46 12 24 34 6 5 23 6 6 
67 9 3 55 27 16 2 27 15 
42 16 28 30 2 9 27 2 10 
73 15 3 61 33 22 4 33 21 
31 27 39 19 9 20 38 9 21 
9 67 79 21 49 60 78 49 61 
50 8 20 38 10 1 19 10 2 

70 34 34 55 16 71 24 18 75 
8 28 28 7 46 9 38 80 13 
62 26 26 47 8 63 16 26 67 
83 47 47 68 29 84 37 5 88 
58 22 22 43 4 59 12 30 63 
89 53 53 74 35 90 43 1 94 
47 11 11 32 7 48 1 41 52 
7 29 29 8 47 8 39 81 12 
66 30 30 51 12 67 20 22 71 

27 50 6 9 23 19 24 48 6 
35 12 68 71 39 43 38 14 68 
19 42 14 17 15 11 16 40 14 
40 63 7 4 36 32 37 61 7 
15 38 18 21 11 7 12 36 18 
46 69 13 10 42 38 43 67 13 
4 27 29 32 0 4 1 25 29 
36 13 69 72 40 44 39 15 69 
23 46 10 13 19 15 20 44 10 

45 18 0 75 15 23 11 67 4 
23 86 68 7 53 45 57 1 72 
52 11 7 82 22 30 18 74 3 
26 89 71 4 56 48 60 4 75 
62 1 17 92 32 40 28 84 13 
34 29 11 64 4 12 0 56 15 
8 55 37 38 22 14 26 30 41 
13 50 32 43 17 9 21 35 36 
15 78 60 15 45 37 49 7 64 

52 6 18 40 12 1 17 12 0 
16 74 86 28 56 67 85 56 68 
59 1 11 47 19 8 10 19 7 
19 77 89 31 59 70 88 59 71 
69 11 1 57 29 18 0 29 17 
41 17 29 29 1 10 28 1 11 
15 43 55 3 25 36 54 25 37 
20 38 50 8 20 31 49 20 32 
8 66 78 20 48 59 77 48 60 

68 32 32 53 14 69 22 20 73 
0 36 36 15 54 1 46 88 5 
75 39 39 60 21 76 29 13 80 
3 39 39 18 57 2 49 91 2 
85 49 49 70 31 86 39 3 90 
57 21 21 42 3 58 11 31 62 
31 5 5 16 23 32 15 57 36 
36 0 0 21 18 37 10 52 41 
8 28 28 7 46 9 38 80 13 

25 48 8 11 21 17 22 46 8 
43 20 76 79 47 51 46 22 76 
32 55 1 4 28 24 29 53 1 
46 23 79 82 50 54 49 25 79 
42 65 9 6 38 34 39 63 9 
14 37 19 22 10 6 11 35 19 
12 11 45 48 16 20 15 9 45 
7 16 40 43 11 15 10 14 40 
35 12 68 71 39 43 38 14 68 

7 51 63 5 33 44 62 33 45 
70 12 0 58 30 19 1 30 18 
52 6 18 40 12 1 17 12 0 
23 81 93 35 63 74 92 63 75 
37 21 33 25 3 14 32 3 15 
29 29 41 17 11 22 40 11 23 
41 17 29 29 1 10 28 1 11 
15 73 85 27 55 66 84 55 67 
56 2 14 44 16 5 13 16 4 

23 13 13 8 31 24 23 65 28 
86 50 50 71 32 87 40 2 91 
68 32 32 53 14 69 22 20 73 
7 43 43 22 61 6 53 95 2 
53 17 17 38 1 54 7 35 58 
45 9 9 30 9 46 1 43 50 
57 21 21 42 3 58 11 31 62 
1 35 35 14 53 2 45 87 6 
72 36 36 57 18 73 26 16 77 

20 3 53 56 24 28 23 1 53 
43 66 10 7 39 35 40 64 10 
25 48 8 11 21 17 22 46 8 
50 27 83 86 54 58 53 29 83 
10 33 23 26 6 2 7 31 23 
2 25 31 34 2 6 1 23 31 
14 37 19 22 10 6 11 35 19 
42 19 75 78 46 50 45 21 75 
29 52 4 7 25 21 26 50 4 

16 20 20 1 38 17 30 72 21 
74 38 38 59 20 75 28 14 79 
86 50 50 71 32 87 40 2 91 
28 8 8 13 26 29 18 60 33 
56 20 20 41 2 57 10 32 61 
67 31 31 52 13 68 21 21 72 
85 49 49 70 31 86 39 3 90 
56 20 20 41 2 57 10 32 61 
68 32 32 53 14 69 22 20 73 

27 4 60 63 31 35 30 6 60 
31 54 2 5 27 23 28 52 2 
43 66 10 7 39 35 40 64 10 
15 8 48 51 19 23 18 6 48 
13 36 20 23 9 5 10 34 20 
24 47 9 12 20 16 21 45 9 
42 65 9 6 38 34 39 63 9 
13 36 20 23 9 5 10 34 20 
25 48 8 11 21 17 22 46 8 

43 20 76 79 47 51 46 22 76 
7 16 40 43 11 15 10 14 40 
7 16 40 43 11 15 10 14 40 
28 5 61 64 32 36 31 7 61 
11 34 22 25 7 3 8 32 22 
44 21 77 80 48 52 47 23 77 
3 26 30 33 1 5 0 24 30 
45 68 12 9 41 37 42 66 12 
48 25 81 84 52 56 51 27 81 

