20 9 

2 18 16 69 43 27 59 59 42 12 60 43 62 16 1 16 54 5 5 16 
63 43 45 8 18 88 2 2 19 73 1 18 1 77 62 77 7 66 66 77 
71 51 53 0 26 96 10 10 27 81 9 26 7 85 70 85 15 74 74 85 
70 50 52 1 25 95 9 9 26 80 8 25 6 84 69 84 14 73 73 84 
2 22 20 73 47 23 63 63 46 8 64 47 66 12 3 12 58 1 1 12 
7 13 11 64 38 32 54 54 37 17 55 38 57 21 6 21 49 10 10 21 
66 46 48 5 21 91 5 5 22 76 4 21 2 80 65 80 10 69 69 80 
69 49 51 2 24 94 8 8 25 79 7 24 5 83 68 83 13 72 72 83 
9 29 27 80 54 16 70 70 53 1 71 54 73 5 10 5 65 6 6 5 
41 21 23 30 4 66 20 20 3 51 21 4 23 55 40 55 15 44 44 55 
19 1 1 52 26 44 42 42 25 29 43 26 45 33 18 33 37 22 22 33 
52 32 34 19 7 77 9 9 8 62 10 7 12 66 51 66 4 55 55 66 
11 31 29 82 56 14 72 72 55 1 73 56 75 3 12 3 67 8 8 3 
55 35 37 16 10 80 6 6 11 65 7 10 9 69 54 69 1 58 58 69 
28 8 10 43 17 53 33 33 16 38 34 17 36 42 27 42 28 31 31 42 
10 10 8 61 35 35 51 51 34 20 52 35 54 24 9 24 46 13 13 24 
14 6 4 57 31 39 47 47 30 24 48 31 50 28 13 28 42 17 17 28 
47 27 29 24 2 72 14 14 3 57 15 2 17 61 46 61 9 50 50 61 
6 26 24 77 51 19 67 67 50 4 68 51 70 8 7 8 62 3 3 8 
14 34 32 85 59 11 75 75 58 4 76 59 78 0 15 0 70 11 11 0 

14 29 46 31 11 28 17 7 32 23 44 35 21 58 42 42 5 59 50 27 
75 32 15 30 50 89 78 68 29 84 17 26 82 3 19 19 56 2 11 88 
83 40 23 38 58 97 86 76 37 92 25 34 90 11 27 27 64 10 19 96 
82 39 22 37 57 96 85 75 36 91 24 33 89 10 26 26 63 9 18 95 
10 33 50 35 15 24 13 3 36 19 48 39 17 62 46 46 9 63 54 23 
19 24 41 26 6 33 22 12 27 28 39 30 26 53 37 37 0 54 45 32 
78 35 18 33 53 92 81 71 32 87 20 29 85 6 22 22 59 5 14 91 
81 38 21 36 56 95 84 74 35 90 23 32 88 9 25 25 62 8 17 94 
3 40 57 42 22 17 6 4 43 12 55 46 10 69 53 53 16 70 61 16 
53 10 7 8 28 67 56 46 7 62 5 4 60 19 3 3 34 20 11 66 
31 12 29 14 6 45 34 24 15 40 27 18 38 41 25 25 12 42 33 44 
64 21 4 19 39 78 67 57 18 73 6 15 71 8 8 8 45 9 0 77 
1 42 59 44 24 15 4 6 45 10 57 48 8 71 55 55 18 72 63 14 
67 24 7 22 42 81 70 60 21 76 9 18 74 5 11 11 48 6 3 80 
40 3 20 5 15 54 43 33 6 49 18 9 47 32 16 16 21 33 24 53 
22 21 38 23 3 36 25 15 24 31 36 27 29 50 34 34 3 51 42 35 
26 17 34 19 1 40 29 19 20 35 32 23 33 46 30 30 7 47 38 39 
59 16 1 14 34 73 62 52 13 68 1 10 66 13 3 3 40 14 5 72 
6 37 54 39 19 20 9 1 40 15 52 43 13 66 50 50 13 67 58 19 
2 45 62 47 27 12 1 9 48 7 60 51 5 74 58 58 21 75 66 11 

6 36 21 33 3 57 14 18 66 33 16 6 1 54 22 18 60 36 15 33 
67 25 40 28 64 4 75 43 5 28 45 55 62 7 83 43 1 25 46 28 
75 33 48 36 72 12 83 51 3 36 53 63 70 15 91 51 9 33 54 36 
74 32 47 35 71 11 82 50 2 35 52 62 69 14 90 50 8 32 53 35 
2 40 25 37 1 61 10 22 70 37 20 10 3 58 18 22 64 40 19 37 
11 31 16 28 8 52 19 13 61 28 11 1 6 49 27 13 55 31 10 28 
70 28 43 31 67 7 78 46 2 31 48 58 65 10 86 46 4 28 49 31 
73 31 46 34 70 10 81 49 1 34 51 61 68 13 89 49 7 31 52 34 
5 47 32 44 8 68 3 29 77 44 27 17 10 65 11 29 71 47 26 44 
45 3 18 6 42 18 53 21 27 6 23 33 40 15 61 21 21 3 24 6 
23 19 4 16 20 40 31 1 49 16 1 11 18 37 39 1 43 19 2 16 
56 14 29 17 53 7 64 32 16 17 34 44 51 4 72 32 10 14 35 17 
7 49 34 46 10 70 1 31 79 46 29 19 12 67 9 31 73 49 28 46 
59 17 32 20 56 4 67 35 13 20 37 47 54 1 75 35 7 17 38 20 
32 10 5 7 29 31 40 8 40 7 10 20 27 28 48 8 34 10 11 7 
14 28 13 25 11 49 22 10 58 25 8 2 9 46 30 10 52 28 7 25 
18 24 9 21 15 45 26 6 54 21 4 6 13 42 34 6 48 24 3 21 
51 9 24 12 48 12 59 27 21 12 29 39 46 9 67 27 15 9 30 12 
2 44 29 41 5 65 6 26 74 41 24 14 7 62 14 26 68 44 23 41 
10 52 37 49 13 73 2 34 82 49 32 22 15 70 6 34 76 52 31 49 

10 43 27 26 3 63 15 28 30 27 26 64 53 18 23 51 23 3 24 59 
71 18 34 87 64 2 76 89 31 88 87 3 8 79 84 10 38 58 37 2 
79 26 42 95 72 6 84 97 39 96 95 5 16 87 92 18 46 66 45 10 
78 25 41 94 71 5 83 96 38 95 94 4 15 86 91 17 45 65 44 9 
6 47 31 22 1 67 11 24 34 23 22 68 57 14 19 55 27 7 28 63 
15 38 22 31 8 58 20 33 25 32 31 59 48 23 28 46 18 2 19 54 
74 21 37 90 67 1 79 92 34 91 90 0 11 82 87 13 41 61 40 5 
77 24 40 93 70 4 82 95 37 94 93 3 14 85 90 16 44 64 43 8 
1 54 38 15 8 74 4 17 41 16 15 75 64 7 12 62 34 14 35 70 
49 4 12 65 42 24 54 67 9 66 65 25 14 57 62 12 16 36 15 20 
27 26 10 43 20 46 32 45 13 44 43 47 36 35 40 34 6 14 7 42 
60 7 23 76 53 13 65 78 20 77 76 14 3 68 73 1 27 47 26 9 
3 56 40 13 10 76 2 15 43 14 13 77 66 5 10 64 36 16 37 72 
63 10 26 79 56 10 68 81 23 80 79 11 0 71 76 2 30 50 29 6 
36 17 1 52 29 37 41 54 4 53 52 38 27 44 49 25 3 23 2 33 
