13 10 

68 75 49 88 24 87 60 51 91 83 18 4 18 
20 27 1 40 24 39 12 3 43 35 30 52 30 
5 2 24 15 49 14 13 22 18 10 55 77 55 
38 45 19 58 6 57 30 21 61 53 12 34 12 
4 11 15 24 40 23 4 13 27 19 46 68 46 
2 5 21 18 46 17 10 19 21 13 52 74 52 
72 79 53 92 28 91 64 55 95 87 22 0 22 
40 47 21 60 4 59 32 23 63 55 10 32 10 
24 17 43 4 68 5 32 41 1 9 74 96 74 
4 3 23 16 48 15 12 21 19 11 54 76 54 
32 39 13 52 12 51 24 15 55 47 18 40 18 
2 5 21 18 46 17 10 19 21 13 52 74 52 
1 8 18 21 43 20 7 16 24 16 49 71 49 

48 86 79 17 64 34 68 4 83 28 14 70 92 
0 38 31 31 16 14 20 44 35 20 34 22 44 
25 13 6 56 9 39 5 69 10 45 59 3 19 
18 56 49 13 34 4 38 26 53 2 16 40 62 
16 22 15 47 0 30 4 60 19 36 50 6 28 
22 16 9 53 6 36 2 66 13 42 56 0 22 
52 90 83 21 68 38 72 8 87 32 18 74 96 
20 58 51 11 36 6 40 24 55 0 14 42 64 
44 6 13 75 28 58 24 88 9 64 78 22 0 
24 14 7 55 8 38 4 68 11 44 58 2 20 
12 50 43 19 28 2 32 32 47 8 22 34 56 
22 16 9 53 6 36 2 66 13 42 56 0 22 
19 19 12 50 3 33 1 63 16 39 53 3 25 

86 77 81 77 4 65 89 27 81 76 9 73 34 
38 29 33 29 52 17 41 21 33 28 39 25 14 
13 4 8 4 77 8 16 46 8 3 64 0 39 
56 47 51 47 34 35 59 3 51 46 21 43 4 
22 13 17 13 68 1 25 37 17 12 55 9 30 
16 7 11 7 74 5 19 43 11 6 61 3 36 
90 81 85 81 0 69 93 31 85 80 13 77 38 
58 49 53 49 32 37 61 1 53 48 19 45 6 
6 15 11 15 96 27 3 65 11 16 83 19 58 
14 5 9 5 76 7 17 45 9 4 63 1 38 
50 41 45 41 40 29 53 9 45 40 27 37 2 
16 7 11 7 74 5 19 43 11 6 61 3 36 
19 10 14 10 71 2 22 40 14 9 58 6 33 

37 27 21 86 57 73 8 71 23 36 52 1 85 
11 21 27 38 9 25 40 23 25 12 4 49 37 
36 46 52 13 16 0 65 2 50 37 21 74 12 
7 3 9 56 27 43 22 41 7 6 22 31 55 
27 37 43 22 7 9 56 7 41 28 12 65 21 
33 43 49 16 13 3 62 1 47 34 18 71 15 
41 31 25 90 61 77 12 75 27 40 56 3 89 
9 1 7 58 29 45 20 43 5 8 24 29 57 
55 65 71 6 35 19 84 21 69 56 40 93 7 
35 45 51 14 15 1 64 1 49 36 20 73 13 
1 9 15 50 21 37 28 35 13 0 16 37 49 
33 43 49 16 13 3 62 1 47 34 18 71 15 
30 40 46 19 10 6 59 4 44 31 15 68 18 

16 40 85 23 64 92 75 71 83 1 20 55 35 
