20 9 

48 48 51 39 45 63 42 55 46 
49 39 41 57 43 36 46 53 48 
45 38 44 45 51 56 49 44 49 
49 45 50 50 44 55 50 41 48 
51 50 52 49 49 52 60 48 52 
50 54 50 48 54 58 47 51 49 
47 59 44 45 47 52 44 48 51 
59 61 50 54 41 44 71 64 57 
50 60 64 59 38 51 50 58 54 
51 53 49 55 43 58 37 37 43 
52 54 57 43 50 57 46 51 43 
42 44 49 43 53 35 44 60 45 
57 41 41 46 54 53 44 47 41 
53 59 47 37 33 41 49 46 43 
50 48 58 49 49 45 52 36 49 
53 48 56 46 60 41 52 61 47 
50 59 46 44 58 48 42 45 42 
45 40 46 49 41 48 49 44 49 
56 51 57 48 57 58 55 46 48 
57 47 48 45 60 46 44 46 55 
