20 8 

45 43 44 47 66 60 63 59 
47 44 55 49 55 57 54 49 
53 65 56 45 54 54 56 52 
57 44 53 47 51 44 51 49 
53 58 58 69 47 51 51 43 
45 40 67 62 60 52 46 56 
47 46 55 53 48 48 50 46 
56 56 52 43 55 50 48 55 
49 41 48 61 56 65 45 41 
44 46 47 46 50 64 49 49 
52 38 61 42 58 48 35 41 
58 51 52 52 57 55 38 46 
53 47 49 51 43 46 52 54 
47 42 40 48 53 58 47 73 
53 50 54 46 53 45 49 47 
50 55 57 50 56 60 50 48 
45 50 52 44 45 48 51 55 
40 59 49 55 50 58 44 57 
44 52 44 59 45 54 56 47 
43 55 46 43 56 55 59 38 
