19 6 

26 35 26 43 6 16 6 32 14 21 2 10 2 17 32 18 22 26 4 
1 62 1 16 33 43 33 59 41 48 25 37 25 10 5 45 49 1 23 
62 1 62 79 30 20 30 4 22 15 38 26 38 53 68 18 14 62 40 
60 1 60 77 28 18 28 2 20 13 36 24 36 51 66 16 12 60 38 
6 55 6 23 26 36 26 52 34 41 18 30 18 3 12 38 42 6 16 
23 38 23 40 9 19 9 35 17 24 1 13 1 14 29 21 25 23 1 
49 12 49 66 17 7 17 9 9 2 25 13 25 40 55 5 1 49 27 
1 62 1 16 33 43 33 59 41 48 25 37 25 10 5 45 49 1 23 
20 81 20 3 52 62 52 78 60 67 44 56 44 29 14 64 68 20 42 
35 26 35 52 3 7 3 23 5 12 11 1 11 26 41 9 13 35 13 
54 7 54 71 22 12 22 4 14 7 30 18 30 45 60 10 6 54 32 
20 81 20 3 52 62 52 78 60 67 44 56 44 29 14 64 68 20 42 
63 2 63 80 31 21 31 5 23 16 39 27 39 54 69 19 15 63 41 
8 69 8 9 40 50 40 66 48 55 32 44 32 17 2 52 56 8 30 
21 82 21 4 53 63 53 79 61 68 45 57 45 30 15 65 69 21 43 
50 11 50 67 18 8 18 8 10 3 26 14 26 41 56 6 2 50 28 
24 85 24 7 56 66 56 82 64 71 48 60 48 33 18 68 72 24 46 
24 37 24 41 8 18 8 34 16 23 0 12 0 15 30 20 24 24 2 
34 27 34 51 2 8 2 24 6 13 10 2 10 25 40 10 14 34 12 

17 16 25 12 52 32 7 39 10 13 7 29 32 23 16 36 8 22 5 
10 11 52 15 25 5 34 66 37 40 20 2 5 4 11 9 35 5 22 
53 52 11 48 88 68 29 3 26 23 43 65 68 59 52 72 28 58 41 
51 50 9 46 86 66 27 5 24 21 41 63 66 57 50 70 26 56 39 
3 4 45 8 32 12 27 59 30 33 13 9 12 3 4 16 28 2 15 
14 13 28 9 49 29 10 42 13 16 4 26 29 20 13 33 11 19 2 
40 39 2 35 75 55 16 16 13 10 30 52 55 46 39 59 15 45 28 
