14 10 

11 21 77 57 55 71 49 70 67 38 8 31 11 83 
51 41 15 5 7 9 13 8 5 24 54 31 73 21 
44 34 22 2 0 16 6 15 12 17 47 24 66 28 
53 43 13 7 9 7 15 6 3 26 56 33 75 19 
50 40 16 4 6 10 12 9 6 23 53 30 72 22 
8 18 74 54 52 68 46 67 64 35 5 28 14 80 
65 55 1 19 21 5 27 6 9 38 68 45 87 7 
50 40 16 4 6 10 12 9 6 23 53 30 72 22 
74 64 8 28 30 14 36 15 18 47 77 54 96 2 
64 54 2 18 20 4 26 5 8 37 67 44 86 8 
16 26 82 62 60 76 54 75 72 43 13 36 6 88 
26 16 40 20 18 34 12 33 30 1 29 6 48 46 
58 48 8 12 14 2 20 1 2 31 61 38 80 14 
60 50 6 14 16 0 22 1 4 33 63 40 82 12 

42 16 88 31 72 29 15 32 71 82 0 47 28 38 
20 46 26 31 10 33 47 30 9 20 62 15 34 24 
13 39 33 24 17 26 40 23 16 27 55 8 27 17 
22 48 24 33 8 35 49 32 7 18 64 17 36 26 
19 45 27 30 11 32 46 29 10 21 61 14 33 23 
39 13 85 28 69 26 12 29 68 79 3 44 25 35 
34 60 12 45 4 47 61 44 5 6 76 29 48 38 
19 45 27 30 11 32 46 29 10 21 61 14 33 23 
43 69 3 54 13 56 70 53 14 3 85 38 57 47 
33 59 13 44 3 46 60 43 4 7 75 28 47 37 
47 21 93 36 77 34 20 37 76 87 5 52 33 43 
5 21 51 6 35 8 22 5 34 45 37 10 9 1 
27 53 19 38 3 40 54 37 2 13 69 22 41 31 
29 55 17 40 1 42 56 39 0 11 71 24 43 33 

56 88 78 12 36 7 10 45 27 27 85 67 5 79 
6 26 16 50 26 69 72 17 35 35 23 5 57 17 
1 33 23 43 19 62 65 10 28 28 30 12 50 24 
8 24 14 52 28 71 74 19 37 37 21 3 59 15 
5 27 17 49 25 68 71 16 34 34 24 6 56 18 
53 85 75 9 33 10 13 42 24 24 82 64 2 76 
20 12 2 64 40 83 86 31 49 49 9 9 71 3 
5 27 17 49 25 68 71 16 34 34 24 6 56 18 
29 3 7 73 49 92 95 40 58 58 0 18 80 6 
19 13 3 63 39 82 85 30 48 48 10 8 70 4 
61 93 83 17 41 2 5 50 32 32 90 72 10 84 
19 51 41 25 1 44 47 8 10 10 48 30 32 42 
13 19 9 57 33 76 79 24 42 42 16 2 64 10 
15 17 7 59 35 78 81 26 44 44 14 4 66 8 

1 65 49 82 16 85 9 10 63 7 65 14 16 3 
61 3 13 20 46 23 71 72 1 55 3 48 46 59 
54 10 6 27 39 30 64 65 8 48 10 41 39 52 
63 1 15 18 48 21 73 74 1 57 1 50 48 61 
60 4 12 21 45 24 70 71 2 54 4 47 45 58 
2 62 46 79 13 82 12 13 60 4 62 11 13 0 
75 11 27 6 60 9 85 86 13 69 11 62 60 73 
60 4 12 21 45 24 70 71 2 54 4 47 45 58 
84 20 36 3 69 0 94 95 22 78 20 71 69 82 
74 10 26 7 59 10 84 85 12 68 10 61 59 72 
6 70 54 87 21 90 4 5 68 12 70 19 21 8 
36 28 12 45 21 48 46 47 26 30 28 23 21 34 
68 4 20 13 53 16 78 79 6 62 4 55 53 66 
70 6 22 11 55 14 80 81 8 64 6 57 55 68 

69 10 72 71 1 33 11 67 56 74 55 6 64 53 
7 52 10 9 63 29 73 5 6 12 7 68 2 9 
