7 9 

1 0 81 7 19 5 72 
69 70 11 63 51 65 2 
52 53 28 46 34 48 19 
27 28 53 21 9 23 44 
60 61 20 54 42 56 11 
71 72 9 65 53 67 0 
38 39 42 32 20 34 33 

86 38 56 16 8 48 26 
16 32 14 54 78 22 44 
33 15 3 37 61 5 27 
58 10 28 12 36 20 2 
25 23 5 45 69 13 35 
14 34 16 56 80 24 46 
47 1 17 23 47 9 13 

12 42 23 46 19 47 59 
58 28 47 24 51 23 11 
41 11 30 7 34 6 6 
16 14 5 18 9 19 31 
49 19 38 15 42 14 2 
60 30 49 26 53 25 13 
27 3 16 7 20 8 20 

45 4 10 81 8 26 14 
25 74 80 11 78 44 56 
8 57 63 28 61 27 39 
17 32 38 53 36 2 14 
16 65 71 20 69 35 47 
27 76 82 9 80 46 58 
6 43 49 42 47 13 25 

25 26 9 19 26 58 38 
45 44 61 51 44 12 32 
28 27 44 34 27 5 15 
3 2 19 9 2 30 10 
36 35 52 42 35 3 23 
47 46 63 53 46 14 34 
14 13 30 20 13 19 1 

2 69 5 86 56 35 65 
68 1 65 16 14 35 5 
51 16 48 33 3 18 12 
26 41 23 58 28 7 37 
59 8 56 25 5 26 4 
70 3 67 14 16 37 7 
37 30 34 47 17 4 26 

63 61 39 82 10 18 8 
7 9 31 12 60 52 78 
10 8 14 29 43 35 61 
35 33 11 54 18 10 36 
2 0 22 21 51 43 69 
9 11 33 10 62 54 80 
24 22 0 43 29 21 47 

11 69 56 42 6 78 31 
59 1 14 28 64 8 39 
42 16 3 11 47 25 22 
17 41 28 14 22 50 3 
50 8 5 19 55 17 30 
61 3 16 30 66 6 41 
28 30 17 3 33 39 8 

85 37 55 15 9 47 25 
86 38 56 16 8 48 26 
5 43 25 65 89 33 55 
79 31 49 9 15 41 19 
67 19 37 3 27 29 7 
81 33 51 11 13 43 21 
14 34 16 56 80 24 46 

11 41 22 45 18 46 58 
12 42 23 46 19 47 59 
69 39 58 35 62 34 22 
5 35 16 39 12 40 52 
7 23 4 27 0 28 40 
7 37 18 41 14 42 54 
60 30 49 26 53 25 13 

44 5 11 80 9 25 13 
45 4 10 81 8 26 14 
36 85 91 0 89 55 67 
38 11 17 74 15 19 7 
26 23 29 62 27 7 5 
40 9 15 76 13 21 9 
27 76 82 9 80 46 58 

24 25 8 18 25 57 37 
25 26 9 19 26 58 38 
56 55 72 62 55 23 43 
18 19 2 12 19 51 31 
6 7 10 0 7 39 19 
20 21 4 14 21 53 33 
47 46 63 53 46 14 34 

1 68 4 85 55 34 64 
2 69 5 86 56 35 65 
79 12 76 5 25 46 16 
