7 4 

17 1 11 2 1 53 48 
15 1 13 4 1 51 46 
40 24 12 21 24 76 71 
25 41 53 44 41 11 6 
4 12 24 15 12 40 35 
10 26 38 29 26 26 21 
40 24 12 21 24 76 71 

20 5 13 10 21 35 5 
18 3 11 12 23 33 3 
43 28 36 13 2 58 28 
22 37 29 52 63 7 37 
7 8 0 23 34 22 8 
7 22 14 37 48 8 22 
43 28 36 13 2 58 28 

21 53 6 39 24 2 18 
23 51 4 37 22 0 16 
2 76 29 62 47 25 41 
63 11 36 3 18 40 24 
34 40 7 26 11 11 5 
48 26 21 12 3 25 9 
2 76 29 62 47 25 41 

3 12 4 27 38 18 12 
19 4 12 11 22 34 4 
31 16 24 1 10 46 16 
22 7 15 8 19 37 7 
19 4 12 11 22 34 4 
33 48 40 63 74 18 48 
28 43 35 58 69 13 43 

38 36 11 22 7 15 1 
22 52 5 38 23 1 17 
10 64 17 50 35 13 29 
19 55 8 41 26 4 20 
22 52 5 38 23 1 17 
74 0 47 14 29 51 35 
69 5 42 9 24 46 30 

41 33 14 19 4 18 2 
26 48 1 34 19 3 13 
34 40 7 26 11 11 5 
11 63 16 49 34 12 28 
0 74 27 60 45 23 39 
56 18 29 4 11 33 17 
26 48 1 34 19 3 13 

