7 5 

6 25 15 3 8 63 78 
43 24 34 52 57 14 29 
68 49 59 77 82 11 4 
26 7 17 35 40 31 46 
72 53 63 81 86 15 0 
10 29 19 1 4 67 82 
61 42 52 70 75 4 11 

32 73 71 60 68 7 49 
17 24 22 11 19 42 0 
42 1 3 14 6 67 25 
0 41 39 28 36 25 17 
46 5 7 18 10 71 29 
36 77 75 64 72 11 53 
35 6 4 7 1 60 18 

65 49 74 66 26 66 22 
16 0 25 17 23 17 27 
9 25 0 8 48 8 52 
33 17 42 34 6 34 10 
13 29 4 12 52 12 56 
69 53 78 70 30 70 26 
2 18 7 1 41 1 45 

10 70 27 55 64 12 12 
39 21 22 6 15 37 37 
64 4 47 19 10 62 62 
22 38 5 23 32 20 20 
68 8 51 23 14 66 66 
14 74 31 59 68 16 16 
57 3 40 12 3 55 55 

26 67 65 54 62 1 43 
7 48 46 35 43 18 24 
17 58 56 45 53 8 34 
35 76 74 63 71 10 52 
40 81 79 68 76 15 57 
31 10 8 3 5 56 14 
46 5 7 18 10 71 29 

59 43 68 60 20 60 16 
40 24 49 41 1 41 3 
50 34 59 51 11 51 7 
68 52 77 69 29 69 25 
73 57 82 74 34 74 30 
2 14 11 3 37 3 41 
13 29 4 12 52 12 56 

4 64 21 49 58 6 6 
15 45 2 30 39 13 13 
5 55 12 40 49 3 3 
13 73 30 58 67 15 15 
18 78 35 63 72 20 20 
53 7 36 8 1 51 51 
68 8 51 23 14 66 66 

33 17 42 34 6 34 10 
8 24 1 7 47 7 51 
6 22 3 5 45 5 49 
5 11 14 6 34 6 38 
3 19 6 2 42 2 46 
58 42 67 59 19 59 15 
16 0 25 17 23 17 27 

22 38 5 23 32 20 20 
63 3 46 18 9 61 61 
61 1 44 16 7 59 59 
50 10 33 5 4 48 48 
58 2 41 13 4 56 56 
3 63 20 48 57 5 5 
39 21 22 6 15 37 37 

55 5 38 10 1 53 53 
39 21 22 6 15 37 37 
64 4 47 19 10 62 62 
56 4 39 11 2 54 54 
16 44 1 29 38 14 14 
56 4 39 11 2 54 54 
12 48 5 33 42 10 10 

