14 9 

24 35 21 47 53 59 13 2 15 45 30 38 23 4 
34 23 79 11 5 1 71 60 73 13 28 20 35 62 
51 40 96 28 22 16 88 77 90 30 45 37 52 79 
32 21 77 9 3 3 69 58 71 11 26 18 33 60 
43 54 2 66 72 78 6 17 4 64 49 57 42 15 
13 2 58 10 16 22 50 39 52 8 7 1 14 41 
11 0 56 12 18 24 48 37 50 10 5 3 12 39 
8 19 37 31 37 43 29 18 31 29 14 22 7 20 
41 30 86 18 12 6 78 67 80 20 35 27 42 69 
10 1 55 13 19 25 47 36 49 11 4 4 11 38 
12 1 57 11 17 23 49 38 51 9 6 2 13 40 
18 29 27 41 47 53 19 8 21 39 24 32 17 10 
21 32 24 44 50 56 16 5 18 42 27 35 20 7 
23 12 68 0 6 12 60 49 62 2 17 9 24 51 

67 75 18 71 52 11 45 40 65 51 7 63 58 34 
9 17 76 13 6 47 13 18 7 7 51 5 0 24 
8 0 93 4 23 64 30 35 10 24 68 12 17 41 
11 19 74 15 4 45 11 16 9 5 49 7 2 22 
86 94 1 90 71 30 64 59 84 70 26 82 77 53 
30 38 55 34 15 26 8 3 28 14 30 26 21 3 
32 40 53 36 17 24 10 5 30 16 28 28 23 1 
51 59 34 55 36 5 29 24 49 35 9 47 42 18 
2 10 83 6 13 54 20 25 0 14 58 2 7 31 
33 41 52 37 18 23 11 6 31 17 27 29 24 0 
31 39 54 35 16 25 9 4 29 15 29 27 22 2 
61 69 24 65 46 5 39 34 59 45 1 57 52 28 
64 72 21 68 49 8 42 37 62 48 4 60 55 31 
20 28 65 24 5 36 2 7 18 4 40 16 11 13 

18 16 22 37 13 9 13 66 39 25 44 14 9 3 
76 74 80 21 71 49 45 8 19 33 14 72 67 61 
93 91 97 38 88 66 62 9 36 50 31 89 84 78 
74 72 78 19 69 47 43 10 17 31 12 70 65 59 
1 3 3 56 6 28 32 85 58 44 63 5 10 16 
55 53 59 0 50 28 24 29 2 12 7 51 46 40 
53 51 57 2 48 26 22 31 4 10 9 49 44 38 
34 32 38 21 29 7 3 50 23 9 28 30 25 19 
83 81 87 28 78 56 52 1 26 40 21 79 74 68 
52 50 56 3 47 25 21 32 5 9 10 48 43 37 
54 52 58 1 49 27 23 30 3 11 8 50 45 39 
24 22 28 31 19 3 7 60 33 19 38 20 15 9 
21 19 25 34 16 6 10 63 36 22 41 17 12 6 
