16 17 

66 96 72 43 61 90 96 51 17 90 90 13 72 9 57 82 9 
35 77 26 44 73 78 9 83 13 39 12 90 61 87 65 78 82 
96 59 10 17 17 47 26 30 86 98 47 58 27 21 91 63 3 
11 72 83 56 87 79 81 10 87 2 80 85 20 17 76 8 23 
84 91 12 60 39 8 61 58 41 42 35 36 51 85 47 49 44 
44 9 52 98 51 48 91 24 74 28 22 79 58 81 93 55 10 
47 14 36 50 67 77 32 35 56 15 27 48 63 96 2 1 2 
74 72 32 56 97 26 25 0 74 38 21 47 3 2 20 4 23 
12 86 97 44 14 68 99 36 28 65 98 82 56 22 13 29 40 
25 70 46 92 72 85 61 93 47 51 83 30 72 28 83 91 41 
33 66 50 76 66 91 2 13 54 53 30 42 91 6 32 17 47 
59 51 15 9 63 52 85 34 55 54 20 5 69 38 63 54 88 
16 5 14 50 13 91 70 90 33 43 2 82 96 11 39 3 24 
64 98 50 60 77 74 5 74 64 71 78 36 92 56 68 76 35 
56 57 11 55 79 94 18 87 92 87 1 64 53 21 59 47 99 
28 74 59 23 38 48 91 11 35 45 0 66 73 41 39 14 18 
