20 12 

78 79 48 29 28 67 84 79 7 80 99 12 
63 9 98 36 50 43 47 92 99 73 84 76 
47 18 1 96 95 19 95 19 2 29 86 51 
30 36 4 22 55 25 14 66 97 76 61 24 
14 2 61 15 34 30 20 15 54 40 70 24 
53 59 82 34 27 52 0 96 29 34 68 14 
65 59 87 34 9 64 51 82 50 97 7 57 
82 18 94 72 11 26 74 99 7 54 7 99 
56 29 84 2 67 78 30 5 56 69 57 44 
88 45 90 60 87 72 91 17 50 32 29 40 
9 53 94 18 0 64 39 89 86 46 86 23 
51 95 92 5 5 53 79 40 87 42 58 70 
5 88 91 22 52 79 70 3 61 16 58 36 
96 45 80 77 67 1 82 59 40 56 50 70 
32 41 72 55 83 16 56 90 91 66 16 91 
31 99 73 99 91 65 28 83 30 34 52 19 
32 20 41 41 64 36 37 9 20 71 22 26 
68 24 56 72 9 98 18 37 3 41 28 13 
99 56 75 58 74 42 24 15 98 6 31 32 
12 6 62 50 40 82 84 16 85 31 53 38 
