13 14 

60 75 67 1 91 51 93 69 17 34 9 58 62 81 
13 50 85 19 75 53 75 46 87 67 49 71 56 4 
21 23 71 20 86 85 4 52 81 96 10 66 58 27 
86 88 18 43 44 84 4 62 55 64 76 14 69 91 
86 4 5 4 8 74 42 38 88 99 37 27 97 10 
33 44 47 73 96 64 87 18 31 11 99 51 50 5 
62 73 37 62 89 4 79 72 40 64 81 60 26 15 
20 90 91 13 60 23 88 61 36 5 96 86 41 46 
50 32 64 69 63 39 62 87 18 21 11 32 64 3 
80 77 1 78 37 21 7 76 3 86 83 34 83 47 
71 52 33 50 36 18 37 85 9 25 46 91 10 78 
51 76 10 16 51 24 73 33 5 18 78 21 73 86 
67 36 15 59 93 52 32 54 21 1 5 35 45 63 
