15 19 

3 78 19 16 82 92 47 21 24 34 9 13 26 80 2 51 34 98 25 
12 76 62 31 3 39 94 19 77 34 64 5 42 8 36 14 88 87 18 
32 57 93 1 8 40 67 16 21 87 81 24 46 20 95 68 3 93 49 
92 36 2 28 25 5 97 90 62 68 62 69 41 70 62 76 22 41 39 
55 34 66 54 44 44 61 14 57 53 13 54 95 61 46 84 55 89 4 
99 19 92 36 81 66 0 37 73 91 30 45 21 63 10 43 33 86 50 
63 67 82 72 16 46 94 0 93 52 51 56 76 61 82 95 7 34 64 
83 61 23 75 69 66 17 19 79 88 13 96 51 98 15 47 78 1 39 
30 86 6 85 44 40 57 20 34 47 5 3 94 84 38 43 43 13 98 
96 15 82 2 66 22 13 47 99 12 4 60 58 87 99 97 82 47 26 
36 16 15 42 66 52 43 90 27 93 66 41 73 83 47 1 89 43 51 
52 62 77 36 91 39 17 5 9 81 20 5 72 99 78 42 25 97 63 
54 40 55 18 30 68 31 56 80 28 95 41 94 75 79 27 5 16 29 
62 53 23 54 14 75 85 42 81 48 40 85 69 57 29 90 98 65 4 
29 64 76 82 64 98 83 1 32 86 11 56 53 0 11 76 9 73 92 
