15 12 

6 98 99 45 99 79 65 99 74 10 93 78 
82 46 8 50 56 23 9 15 7 51 1 38 
92 56 34 32 61 12 76 88 28 6 24 25 
70 2 96 7 6 63 47 0 74 15 2 12 
70 62 17 1 41 59 17 58 63 45 23 98 
66 89 12 38 21 38 21 26 43 34 83 89 
88 70 82 6 35 88 67 0 42 85 97 0 
27 82 31 87 51 93 20 60 19 23 11 50 
23 12 35 35 72 50 61 15 99 53 63 12 
2 21 93 69 52 27 44 85 70 67 88 17 
70 79 80 43 97 40 68 20 41 20 68 5 
75 46 62 42 77 34 78 67 4 85 59 41 
86 62 22 43 12 82 82 29 51 12 48 69 
50 73 3 76 78 15 85 35 76 6 39 94 
83 8 33 4 49 7 73 25 45 55 1 5 
