13 16 

8 41 31 46 85 35 86 27 58 11 35 63 99 48 85 45 
51 73 67 72 85 56 63 67 82 21 13 0 58 40 18 44 
94 97 49 16 23 62 13 82 54 26 23 30 42 65 15 15 
31 74 52 87 64 41 5 48 27 77 71 84 2 10 29 68 
1 47 70 43 88 7 5 82 43 22 12 0 4 48 79 38 
41 1 68 24 78 74 19 58 13 82 34 82 79 79 69 19 
70 71 43 22 12 34 18 89 22 42 63 53 44 59 41 90 
23 46 24 96 68 77 38 5 26 50 67 73 38 72 70 89 
46 0 22 19 86 44 51 93 16 10 98 33 85 54 66 52 
4 9 41 17 88 3 79 37 98 79 88 22 56 87 73 62 
7 68 21 93 95 2 3 73 84 89 19 46 25 8 79 24 
55 28 79 44 97 57 60 66 77 78 17 8 7 64 82 49 
97 76 1 5 4 69 45 99 23 79 7 65 56 4 50 89 
