14 12 

43 14 23 2 93 71 4 55 79 20 26 43 
96 84 27 67 47 71 84 64 9 41 3 90 
84 15 39 49 47 38 26 81 27 15 78 94 
83 64 82 51 50 14 69 35 80 72 3 46 
61 78 56 95 92 90 74 71 69 93 14 97 
54 97 69 68 28 25 83 46 47 80 60 54 
98 50 47 93 45 50 78 10 36 59 0 29 
12 73 80 36 28 90 11 10 17 23 96 38 
67 31 99 38 43 80 73 76 53 17 7 80 
26 43 31 33 70 61 58 64 31 28 77 35 
85 7 78 99 69 85 35 41 54 17 91 39 
26 38 52 77 44 91 62 12 89 69 21 80 
87 16 67 94 78 56 17 87 20 83 16 95 
81 26 16 64 65 98 75 70 11 50 83 6 
