15 12 

2 66 11 78 56 83 1 96 84 64 16 8 
23 93 31 31 38 86 64 25 72 55 17 83 
12 27 73 89 25 5 26 9 4 97 70 52 
24 6 45 65 43 42 78 1 13 75 76 43 
19 32 95 75 44 31 74 83 33 10 76 39 
63 38 23 0 44 23 37 88 68 0 51 43 
14 0 32 83 21 66 7 80 15 12 20 67 
91 36 42 79 10 42 51 26 23 52 63 94 
77 38 35 17 18 72 40 51 39 96 94 82 
56 11 79 57 92 2 11 88 22 93 62 56 
65 82 59 56 70 85 63 77 93 29 7 48 
54 69 0 51 95 30 98 60 32 90 69 7 
86 68 72 2 38 15 20 28 62 66 59 94 
9 85 74 18 80 0 9 71 94 24 65 0 
43 36 34 64 25 21 23 32 5 0 57 57 
