15 13 

28 2 88 23 18 63 98 76 23 81 52 34 83 
71 79 46 2 92 32 67 67 13 61 5 20 96 
90 9 34 41 8 70 91 84 82 92 25 54 58 
32 88 12 76 70 85 95 61 44 55 30 76 92 
79 43 82 56 8 99 62 89 84 47 20 3 95 
59 92 90 53 94 23 22 75 30 15 94 81 55 
36 16 26 65 27 71 91 10 55 87 13 56 13 
74 21 11 41 50 22 14 68 0 18 11 32 62 
13 92 50 43 54 93 85 77 42 66 17 73 66 
53 64 78 5 53 90 14 65 89 60 44 44 85 
39 90 60 31 28 95 99 74 79 25 6 60 98 
25 50 24 46 99 0 36 56 58 41 45 76 94 
82 79 92 17 77 63 28 30 1 72 99 44 56 
21 89 60 82 72 45 97 56 99 51 57 56 26 
12 80 50 16 44 49 86 80 60 49 40 1 99 
