13 17 

51 48 4 70 74 82 80 7 14 87 62 68 31 24 65 65 41 
62 76 78 63 90 58 66 46 83 83 4 82 49 21 52 97 25 
65 83 43 33 31 57 78 68 59 33 70 40 37 54 3 70 17 
9 10 2 7 95 10 89 79 45 65 98 78 51 63 41 37 88 
27 86 95 63 81 43 95 54 24 32 23 66 45 86 52 81 57 
28 54 6 21 8 76 95 2 85 81 89 34 43 29 95 43 68 
2 67 96 26 55 27 16 2 53 69 54 33 81 22 49 4 97 
61 43 90 20 81 71 86 69 46 38 66 23 22 18 21 22 57 
90 24 34 90 81 1 91 86 29 58 18 2 7 11 45 87 40 
61 54 45 32 50 13 15 24 84 11 75 23 37 48 67 83 94 
3 7 20 90 23 49 69 85 36 63 4 7 48 27 71 20 69 
58 57 9 59 39 95 22 32 19 87 16 28 26 86 31 82 99 
56 90 79 96 1 28 27 60 83 26 79 54 24 11 95 27 73 
