15 12 

95 33 82 10 77 81 55 93 91 20 80 75 
66 14 26 84 16 18 29 36 88 34 86 27 
71 21 31 23 66 64 35 96 65 65 20 65 
25 50 41 64 6 38 63 87 68 77 71 6 
83 23 27 39 71 55 65 11 65 68 26 19 
65 62 95 56 95 76 40 6 77 36 36 86 
29 44 67 2 34 30 22 80 3 1 88 18 
75 78 71 14 92 93 44 48 19 93 39 79 
79 66 94 18 9 88 67 92 84 41 57 69 
42 4 73 61 6 96 37 83 39 68 64 70 
97 70 71 95 60 33 61 41 46 60 42 87 
39 47 59 7 35 81 36 54 78 51 48 16 
2 81 25 34 49 23 19 23 37 56 90 53 
54 27 66 89 4 13 79 11 45 64 25 13 
62 27 39 8 24 21 63 31 36 92 38 16 
