12 15 

44 24 55 68 87 95 57 18 4 8 88 28 31 95 43 
87 38 21 54 57 36 97 21 70 53 91 79 40 86 76 
95 69 60 30 99 70 7 56 27 33 56 36 85 14 65 
46 39 93 80 43 69 18 69 50 95 14 77 22 92 7 
26 33 9 39 87 84 90 44 68 72 23 95 45 3 60 
87 19 69 15 41 97 85 37 70 23 27 42 29 16 19 
34 41 76 74 20 8 57 46 77 22 66 89 46 38 54 
19 86 78 8 22 37 34 7 24 27 42 2 35 17 4 
15 92 44 37 66 13 37 50 65 78 30 21 15 27 46 
28 40 17 37 84 61 68 20 93 9 59 93 68 32 61 
77 55 73 74 48 73 1 35 69 48 98 58 40 96 69 
22 91 81 6 38 41 92 29 14 8 49 83 62 1 90 
