20 12 

28 80 23 12 70 14 30 0 3 98 44 26 
77 67 54 83 72 36 66 43 71 38 35 48 
62 40 21 53 14 77 31 64 96 22 35 47 
49 17 86 49 53 71 15 97 75 84 99 46 
93 13 12 61 11 30 55 34 13 2 63 95 
95 47 5 13 1 56 83 58 79 94 76 45 
1 56 54 36 12 58 88 2 53 39 21 34 
38 60 96 72 28 91 77 4 35 94 38 31 
55 47 8 87 69 20 32 87 23 86 31 72 
89 53 99 64 51 40 63 51 2 21 70 34 
90 96 91 56 17 57 81 92 67 95 17 46 
99 82 22 61 23 67 98 50 23 6 33 51 
78 73 42 5 25 45 39 41 56 81 2 3 
88 42 76 21 90 94 30 40 6 91 44 32 
41 50 1 99 53 48 2 64 27 48 93 51 
94 88 63 4 23 34 29 71 62 89 12 69 
32 99 43 20 52 28 40 26 59 76 95 56 
98 69 30 7 49 24 4 12 82 17 29 99 
99 13 64 86 58 39 60 90 27 23 52 0 
47 96 95 86 34 5 71 22 99 32 73 48 
