16 12 

18 97 58 39 16 88 25 13 86 71 19 34 
60 43 20 26 6 76 8 78 34 64 72 52 
90 88 73 3 41 9 49 98 47 59 32 29 
21 30 2 24 74 17 60 92 50 87 59 51 
42 95 22 92 36 6 17 69 81 37 42 59 
63 70 22 41 21 31 14 93 49 24 16 84 
82 26 48 13 1 18 38 11 7 10 54 63 
79 5 11 2 18 75 92 72 89 41 30 16 
51 66 31 41 18 14 4 76 37 6 34 13 
40 85 94 79 96 83 81 55 7 72 57 17 
32 40 59 87 76 4 88 69 71 5 48 2 
89 22 51 97 72 27 35 77 55 97 76 28 
99 86 84 43 89 20 9 67 51 15 64 65 
99 9 82 90 13 40 29 94 2 46 21 10 
22 3 16 97 27 73 45 45 29 74 73 83 
36 29 35 96 84 66 3 38 21 38 8 16 
