19 14 

23 94 44 77 51 73 53 84 58 85 67 86 54 46 
57 51 82 78 8 28 68 98 26 40 88 41 54 51 
7 71 88 69 25 42 97 26 42 91 63 48 13 76 
56 10 62 43 43 47 86 11 33 28 23 0 43 0 
28 69 43 98 67 56 9 8 82 1 27 0 48 4 
78 75 76 2 57 43 60 70 0 20 15 55 38 67 
87 60 11 66 83 39 27 53 67 24 7 17 28 12 
34 4 80 72 30 64 60 66 45 38 62 10 61 93 
84 58 25 56 55 23 48 73 58 93 72 22 92 77 
63 44 35 45 53 80 75 93 53 65 28 21 71 4 
21 99 92 59 32 5 60 38 24 4 59 37 95 66 
22 58 19 46 0 12 52 50 40 16 50 57 98 91 
28 7 84 95 33 85 43 24 5 49 75 45 85 63 
13 54 61 82 48 57 25 65 29 17 26 54 31 55 
67 42 75 0 38 18 90 78 34 36 52 1 46 16 
59 99 10 30 60 71 52 8 44 99 18 16 45 80 
44 79 82 70 12 10 47 84 28 61 5 66 99 78 
52 65 20 65 62 62 81 20 44 96 54 0 25 22 
41 16 38 86 57 82 93 30 27 79 30 7 53 78 
