20 12 

15 82 3 27 42 21 51 94 6 88 65 99 
12 51 41 92 24 91 7 66 68 13 71 14 
67 39 69 16 7 88 73 56 68 15 43 17 
66 92 73 44 14 95 91 69 86 92 48 44 
3 98 93 12 27 69 44 55 8 62 77 25 
50 54 97 86 41 50 9 50 57 1 72 59 
59 99 30 59 82 69 79 9 51 65 30 61 
65 73 37 27 50 4 91 58 90 0 16 79 
28 93 66 95 28 98 66 63 92 10 50 73 
91 33 81 87 18 6 90 68 58 11 63 25 
86 2 86 18 59 55 9 27 56 36 83 58 
38 43 44 48 43 84 82 24 26 99 93 26 
70 93 94 75 79 59 70 22 19 15 32 92 
83 25 93 90 56 85 35 84 0 50 89 47 
44 48 10 42 2 50 62 63 15 43 83 1 
45 32 28 81 17 36 21 97 32 37 34 87 
41 67 99 70 23 80 82 64 90 4 25 19 
61 35 93 79 0 94 37 9 12 24 49 59 
21 51 28 23 16 31 4 11 10 19 37 13 
20 66 23 83 84 65 46 64 10 38 73 55 
