17 12 

35 14 4 94 92 82 19 59 11 12 68 98 
40 36 52 41 71 95 43 68 27 44 64 4 
41 48 60 6 46 58 69 22 74 26 3 33 
30 26 54 84 97 49 37 67 40 63 11 7 
48 53 41 98 8 84 42 94 70 3 76 40 
54 65 72 8 58 92 36 30 65 58 73 43 
27 49 28 44 0 83 4 49 84 49 15 92 
73 67 28 32 52 75 45 34 7 13 41 19 
28 52 92 31 65 36 7 0 63 24 65 2 
13 74 66 55 50 64 73 17 70 40 89 8 
64 5 22 44 68 14 13 56 99 33 80 36 
75 71 96 21 78 80 91 52 29 65 85 82 
69 13 89 41 25 5 91 42 13 33 21 64 
54 17 37 82 22 28 92 2 7 21 25 25 
69 25 29 24 40 84 59 83 92 73 84 44 
7 51 98 81 10 10 52 8 69 37 43 84 
55 36 44 82 69 76 63 20 78 29 7 26 
