19 12 

40 32 36 65 1 2 70 9 95 34 2 24 
33 8 62 85 11 44 41 12 99 64 46 53 
95 4 29 5 53 19 99 3 50 37 89 86 
9 10 97 94 15 46 24 17 79 29 45 84 
78 72 6 90 36 2 10 85 51 80 20 60 
67 39 31 79 89 16 66 7 53 70 85 47 
31 63 98 6 63 15 50 29 4 25 42 29 
89 56 76 27 21 13 78 69 8 5 55 68 
11 74 91 44 52 33 42 57 40 1 88 14 
9 40 32 7 32 30 24 66 45 47 16 52 
43 96 35 25 24 22 93 81 64 8 34 40 
21 79 94 78 9 48 73 37 45 4 92 7 
96 99 98 97 77 11 75 67 79 14 26 31 
91 85 65 26 72 3 53 32 60 63 86 43 
70 68 76 93 46 37 60 0 12 62 51 81 
46 34 28 14 10 32 93 23 80 79 36 34 
5 92 72 74 99 17 83 70 3 42 3 0 
39 7 16 98 20 38 31 1 65 3 12 5 
53 50 68 86 22 33 73 63 28 88 41 22 
