17 12 

86 44 61 85 61 97 8 8 83 62 76 53 
76 4 74 64 58 74 25 55 31 10 38 53 
97 60 85 0 97 90 89 98 89 99 63 86 
50 61 17 38 93 66 54 75 21 30 39 86 
93 61 88 23 39 23 8 64 57 23 34 61 
26 29 29 5 57 24 62 38 27 80 39 38 
73 79 64 83 47 72 46 76 66 60 38 44 
82 83 34 55 60 49 33 57 26 13 79 67 
72 62 3 23 11 61 65 8 44 31 21 70 
8 79 11 93 94 33 10 65 17 76 81 90 
77 30 23 48 10 27 86 20 30 42 53 97 
0 6 17 19 80 59 15 10 37 41 93 64 
26 39 6 24 5 37 59 44 49 28 20 13 
27 58 38 20 17 40 82 22 91 39 40 84 
83 21 50 42 15 63 60 86 20 33 42 71 
58 75 20 17 25 75 59 83 78 13 25 64 
23 46 12 89 49 98 22 36 63 52 93 60 
