18 12 

65 52 23 80 56 66 12 67 87 91 79 82 
56 98 85 64 6 34 69 56 46 63 37 5 
29 90 78 47 84 83 83 0 21 14 85 17 
37 1 74 38 61 35 76 75 21 54 57 14 
71 42 6 26 70 91 56 76 77 79 55 50 
32 40 18 96 8 62 91 31 4 83 29 81 
42 12 6 22 40 57 79 40 87 92 59 1 
75 56 58 39 37 93 59 70 4 15 45 93 
52 47 62 5 51 44 49 36 19 51 24 26 
57 20 7 19 64 55 88 37 23 43 77 53 
44 53 35 58 25 84 30 29 86 1 98 56 
47 59 9 90 53 65 40 41 35 29 48 15 
1 90 38 35 81 35 50 46 33 53 5 91 
55 29 81 42 25 79 38 39 44 95 64 20 
39 35 80 79 74 35 95 0 21 75 91 44 
92 62 26 91 24 39 49 66 98 43 40 27 
12 81 92 30 84 29 93 75 37 89 11 90 
89 4 49 12 28 82 87 61 58 76 12 16 
