20 12 

38 60 54 27 78 38 9 17 75 48 75 58 
46 13 51 93 78 40 41 12 56 26 83 7 
35 20 80 45 84 5 15 53 53 97 74 15 
63 48 8 89 51 34 55 44 30 63 19 6 
20 42 16 62 57 80 16 68 92 9 53 92 
50 91 56 52 30 3 98 63 29 62 3 6 
53 85 56 12 33 96 97 6 92 53 38 34 
13 91 79 65 3 36 88 18 29 46 28 77 
86 11 2 8 21 98 39 64 57 6 57 66 
79 48 81 84 52 37 87 15 21 29 85 49 
55 8 79 21 46 42 40 2 38 38 61 76 
56 61 78 37 35 3 82 35 55 70 14 53 
68 27 13 91 41 36 45 45 10 53 97 40 
97 15 45 87 38 12 45 82 7 51 4 82 
6 41 74 49 66 9 68 51 89 26 61 27 
70 0 40 63 97 55 64 32 83 15 53 65 
74 14 75 40 71 92 22 52 16 65 3 13 
22 0 92 17 75 36 26 21 56 16 91 13 
21 41 33 14 86 54 69 21 65 33 90 56 
14 70 70 72 44 23 45 39 98 44 20 10 
