17 12 

66 40 52 42 80 77 29 63 14 72 90 63 
33 71 53 36 57 60 21 43 0 35 29 39 
73 6 49 68 2 41 45 46 30 26 66 33 
24 69 58 98 72 29 36 32 44 11 44 55 
90 54 76 71 59 77 52 72 17 5 99 94 
21 91 41 21 69 16 38 32 60 93 36 38 
97 89 44 10 98 22 84 42 24 41 52 69 
3 10 40 37 56 85 19 60 61 78 85 59 
37 44 46 18 26 1 4 28 68 27 86 63 
57 66 53 72 67 92 39 71 74 4 98 38 
96 76 58 67 21 22 99 70 21 21 46 82 
69 39 33 62 89 92 70 83 81 35 51 15 
84 40 71 44 76 34 60 59 11 72 97 22 
7 2 27 21 77 42 65 20 16 38 25 37 
44 58 89 75 67 70 82 57 92 8 39 59 
63 34 83 52 80 95 69 29 21 36 53 69 
36 82 92 38 83 29 95 37 19 90 25 89 
