10 17 

52 55 88 30 8 93 1 52 79 54 34 29 60 6 99 55 24 
26 25 5 28 19 37 98 1 13 52 12 79 16 15 48 1 51 
30 5 88 12 85 92 81 62 21 61 9 40 60 31 23 67 31 
89 7 51 29 77 97 68 6 21 21 3 76 21 14 45 30 53 
37 43 48 63 34 80 8 15 85 56 49 91 18 79 32 22 50 
23 56 35 25 90 64 29 56 70 47 96 81 54 1 75 16 48 
86 74 94 24 23 64 62 49 9 97 17 96 90 30 71 19 81 
82 33 25 98 7 46 14 74 4 91 71 69 44 53 61 97 35 
74 40 35 50 45 90 10 66 1 51 67 82 84 2 16 64 38 
20 87 36 40 51 15 9 28 35 38 9 92 80 63 7 59 60 
