17 12 

94 31 40 27 33 69 29 7 11 39 62 40 
56 44 36 25 97 4 46 75 19 10 47 56 
48 77 28 14 99 53 2 52 6 44 34 0 
83 89 56 40 38 41 35 72 84 31 25 59 
74 67 11 27 86 64 17 71 43 52 80 97 
21 15 95 27 68 33 36 52 11 52 15 47 
84 40 80 76 87 5 76 88 47 79 81 62 
44 81 29 42 71 39 99 86 7 64 72 88 
21 68 92 96 67 51 29 57 27 19 18 0 
14 94 15 53 73 40 21 54 75 57 75 17 
77 41 99 20 36 69 11 37 55 4 80 87 
61 93 39 53 69 10 79 54 16 86 84 43 
51 42 94 57 31 8 28 93 17 28 40 93 
86 58 88 54 87 93 39 45 52 89 37 66 
35 92 70 16 51 13 16 44 92 86 16 16 
92 21 54 25 63 79 97 90 61 47 85 51 
34 3 65 98 70 53 31 57 44 22 80 53 
