19 12 

57 79 13 44 83 98 2 95 13 25 15 68 
48 51 20 93 75 68 60 44 31 42 18 93 
31 48 43 64 98 75 36 82 14 14 53 21 
37 72 7 12 74 32 42 78 66 32 36 89 
69 73 13 30 14 1 6 5 31 49 18 87 
74 80 49 78 21 23 34 33 15 87 8 13 
54 90 88 20 50 35 26 24 32 23 37 49 
30 15 99 93 46 96 62 19 53 2 48 25 
58 84 70 65 97 76 98 18 66 73 87 37 
50 68 1 3 23 84 83 5 99 57 17 97 
15 97 60 45 85 29 35 10 15 32 70 63 
21 96 93 40 67 93 47 79 2 60 55 56 
49 32 74 66 21 10 4 2 49 29 44 47 
15 2 64 9 86 33 51 36 2 45 32 98 
63 6 18 79 45 73 76 85 58 86 88 52 
29 4 71 5 7 71 39 94 3 49 5 73 
27 52 43 18 93 63 80 92 94 2 30 76 
38 84 58 66 75 51 7 71 60 25 97 22 
74 2 82 94 11 63 61 74 1 40 77 10 
