17 10 

79 7 41 83 53 84 91 41 46 26 
86 28 70 73 45 60 55 44 92 79 
44 16 39 36 0 95 18 40 31 55 
26 72 44 31 7 91 94 77 49 84 
59 32 84 11 3 84 31 22 5 4 
6 19 38 83 28 36 58 67 8 19 
62 63 9 3 92 88 36 79 52 68 
6 97 98 8 1 1 94 27 9 97 
20 19 72 55 89 1 77 1 49 0 
54 9 71 51 87 97 80 2 63 40 
41 12 52 74 16 74 18 32 25 66 
64 30 41 16 72 52 61 62 4 60 
30 59 52 71 36 34 58 82 35 79 
44 63 77 33 15 29 31 59 50 18 
1 3 70 50 87 39 59 77 34 93 
76 10 22 19 27 19 24 56 43 8 
64 22 49 63 52 68 68 32 63 11 
