18 12 

94 3 28 70 20 35 3 13 40 76 41 90 
27 22 2 50 33 23 2 40 23 16 89 65 
61 77 1 72 94 36 84 33 12 95 70 29 
55 64 75 91 33 24 43 58 63 38 74 29 
85 22 89 59 87 76 18 47 5 3 43 9 
3 7 18 90 15 91 15 74 91 99 60 95 
0 27 22 22 4 87 78 21 42 97 56 97 
92 4 15 13 61 26 31 38 85 54 64 11 
21 3 87 61 94 80 68 67 37 29 79 63 
74 1 36 62 61 23 93 17 24 33 2 91 
6 49 22 74 15 86 45 58 70 76 39 45 
58 33 14 97 13 37 26 16 37 43 37 43 
2 10 34 63 17 63 67 89 77 31 20 39 
32 11 65 28 12 33 41 72 80 73 36 45 
44 36 55 55 52 35 13 49 39 42 98 19 
45 3 19 44 95 91 33 8 51 51 9 86 
95 67 86 88 55 30 67 71 82 70 6 49 
83 42 98 36 38 13 97 40 65 95 12 52 
