12 19 

98 65 94 17 50 28 11 2 88 93 75 91 4 88 47 63 66 14 6 
16 29 46 16 73 84 97 2 76 16 8 25 48 43 53 48 76 67 9 
27 41 65 49 67 25 59 92 38 19 80 15 69 91 30 13 72 8 23 
4 87 64 38 15 42 92 60 74 31 65 98 82 21 85 22 15 32 82 
39 50 87 77 42 15 72 97 12 85 85 32 91 75 48 10 86 95 76 
13 23 35 39 45 86 27 13 83 62 3 72 90 75 93 78 90 72 51 
15 78 13 87 87 53 70 97 98 20 32 57 71 81 51 65 23 90 98 
54 10 15 41 44 99 17 37 88 34 83 36 52 53 25 77 98 91 99 
40 80 91 80 98 14 70 78 68 73 59 95 29 82 87 49 68 20 92 
31 36 1 37 0 86 11 76 18 77 29 95 12 76 28 17 25 2 45 
82 63 99 43 9 59 28 72 99 15 50 15 55 90 92 22 31 55 62 
98 50 4 55 38 74 3 20 64 1 47 72 11 13 63 85 29 28 76 
