15 12 

66 44 49 63 2 23 74 54 32 85 27 33 
55 17 48 39 44 8 44 12 63 53 0 90 
95 68 69 22 1 70 85 66 23 83 63 31 
59 23 79 48 3 39 79 4 55 84 54 56 
61 44 44 11 50 9 32 76 65 14 85 17 
87 63 29 97 61 8 18 8 3 42 76 76 
43 94 6 14 18 90 68 11 86 93 70 54 
22 47 55 72 20 60 13 92 95 68 60 2 
98 63 31 85 23 91 18 41 14 27 93 95 
1 37 89 10 64 8 33 15 68 68 34 47 
36 51 50 5 13 0 45 74 66 17 63 29 
0 98 76 39 28 33 38 17 95 67 16 11 
14 44 85 57 8 30 67 42 64 93 54 70 
36 54 40 54 80 45 40 17 67 61 69 35 
63 51 13 29 28 96 24 89 8 30 34 36 
