14 12 

63 80 72 1 53 51 74 54 81 86 18 44 
58 38 48 23 26 38 91 91 55 5 73 48 
29 54 39 61 19 19 77 46 68 38 45 86 
29 60 52 94 90 70 94 85 9 72 76 90 
55 95 88 20 9 62 71 40 36 37 57 10 
5 65 4 24 43 82 88 84 24 38 8 56 
75 7 62 77 39 95 96 48 59 81 61 99 
3 31 89 7 18 82 34 22 58 1 75 26 
8 1 65 59 59 11 94 59 97 96 4 3 
28 57 85 88 54 16 5 69 50 24 11 5 
64 3 77 0 48 30 73 10 1 21 69 13 
7 68 83 59 81 67 86 75 70 13 28 34 
59 51 85 89 81 32 58 61 95 63 90 39 
78 49 80 52 91 71 25 96 97 44 36 91 
