13 19 

35 83 12 49 64 27 39 40 37 25 63 40 4 37 11 58 64 52 51 
55 50 48 82 7 32 36 40 12 93 8 6 25 80 67 14 32 24 62 
27 92 90 98 25 77 40 22 54 26 52 64 78 98 78 55 65 39 24 
44 40 38 6 26 71 96 23 22 12 32 24 15 75 33 84 53 93 95 
59 5 95 67 14 95 57 50 16 91 27 57 0 28 7 11 71 21 37 
67 47 69 8 51 69 71 1 36 72 76 25 75 3 9 83 45 23 80 
31 49 85 47 12 43 39 16 45 97 19 17 33 43 34 36 53 57 73 
92 92 67 62 16 43 61 38 37 13 66 17 40 17 53 49 85 12 30 
73 20 85 12 28 94 70 28 73 63 27 95 21 7 2 61 88 78 19 
42 52 30 91 56 0 41 52 32 40 22 64 39 56 52 39 45 29 96 
11 15 13 91 89 54 66 66 69 5 37 48 23 40 62 20 99 12 28 
28 27 85 67 45 33 11 22 31 68 25 50 56 10 32 62 97 58 18 
67 55 38 52 61 22 55 14 51 43 33 85 43 56 69 11 24 95 19 
