19 12 

69 44 37 79 77 22 63 84 97 23 71 72 
96 63 7 67 64 74 86 34 59 94 92 24 
76 75 92 12 68 21 59 84 54 16 9 45 
29 6 96 33 85 12 83 30 51 28 13 62 
17 98 51 7 15 89 60 96 83 16 11 31 
74 19 58 51 42 2 60 43 50 39 90 54 
85 30 32 5 55 87 43 48 7 13 38 75 
19 2 93 89 22 0 23 93 44 46 65 82 
57 96 99 71 42 21 31 22 27 91 10 20 
81 5 81 48 54 14 31 66 7 91 61 8 
74 92 69 55 84 75 73 66 54 92 59 40 
44 76 93 26 30 56 89 37 45 54 45 53 
46 37 93 44 25 67 9 94 7 78 92 23 
12 51 54 65 65 16 57 36 64 58 3 52 
20 45 64 71 71 68 36 69 61 13 5 82 
95 34 40 83 47 11 58 22 99 2 59 47 
4 3 9 55 33 22 95 34 58 95 87 92 
96 5 93 24 16 87 29 74 84 96 53 17 
27 38 14 69 20 54 87 78 89 4 48 58 
