20 10 

34 55 38 91 89 57 43 83 75 71 
17 17 27 55 79 49 46 82 36 45 
88 83 16 80 14 7 71 1 69 97 
88 24 86 88 10 40 28 67 73 62 
24 0 93 26 56 54 72 44 52 50 
72 96 16 40 49 7 64 66 50 53 
90 58 57 56 27 20 75 84 29 49 
63 10 28 44 46 91 34 94 44 91 
21 30 34 0 70 29 64 0 60 22 
68 22 80 79 62 4 94 15 25 24 
30 80 28 16 80 14 63 43 69 65 
21 91 34 98 72 43 30 33 52 57 
45 49 44 79 9 37 29 29 28 87 
32 24 58 1 73 65 11 80 19 57 
8 55 20 29 45 75 90 20 61 56 
90 31 5 54 86 7 30 26 33 68 
12 68 18 66 54 98 51 23 2 60 
35 16 6 70 15 74 60 16 51 70 
19 98 88 55 95 95 49 65 63 79 
61 29 28 99 1 19 52 52 32 50 
