15 14 

1 20 7 93 37 18 36 3 2 18 16 15 33 57 
84 52 40 37 10 21 46 53 92 86 59 59 3 39 
16 14 94 58 27 98 11 69 92 19 13 87 98 52 
57 18 29 37 67 15 65 96 73 10 17 41 40 66 
44 30 23 86 71 34 43 58 43 54 57 79 27 76 
92 26 90 86 24 88 57 88 24 59 67 3 90 42 
39 9 57 65 45 81 22 20 58 56 3 7 29 0 
85 49 40 66 96 97 6 12 24 92 2 35 6 44 
8 5 23 61 51 42 98 17 84 95 73 78 21 5 
9 22 71 84 30 27 14 81 61 89 58 73 83 69 
88 21 3 7 46 81 22 39 19 20 91 1 21 56 
67 45 67 93 73 63 71 16 27 81 46 89 46 57 
1 86 69 99 64 17 82 81 94 56 14 28 56 94 
73 60 44 46 19 50 2 33 23 4 78 48 61 48 
43 17 49 0 94 31 31 22 56 97 10 44 21 87 
