18 13 

85 8 93 74 67 8 13 26 59 5 90 37 24 
78 82 57 66 35 32 9 46 95 81 35 83 17 
73 24 63 54 45 94 14 47 71 19 46 93 17 
51 36 63 31 71 89 14 53 22 24 9 68 45 
42 73 34 59 62 27 65 40 77 30 56 52 74 
75 77 60 24 48 11 87 8 36 19 23 78 91 
78 56 10 93 53 85 53 24 57 58 33 67 37 
91 48 55 62 69 62 86 8 63 94 33 50 9 
74 41 77 46 21 82 89 81 52 15 71 10 4 
36 85 48 94 12 88 19 14 47 18 78 48 50 
23 44 1 40 26 31 92 97 13 22 63 58 10 
80 60 62 28 70 69 2 85 57 29 64 68 69 
0 22 9 60 6 41 89 86 32 74 82 18 12 
58 93 10 97 98 60 77 24 36 69 58 60 75 
56 69 54 39 36 29 33 54 51 96 28 9 76 
56 70 63 80 13 80 3 27 68 85 88 76 23 
38 89 90 65 2 22 80 28 89 44 66 6 47 
2 63 66 27 19 27 7 46 15 78 38 76 70 
